session_id,cell_id,framing,forfeit_condition,turn_number,score_before_turn,forfeit,ri_task_thinking_tokens,ri_forfeit_thinking_tokens
a0f678033456,,true_baseline,allowed,10,22.5,False,599,324.0
a0f678033456,,true_baseline,allowed,11,22.5,False,403,292.0
a0f678033456,,true_baseline,allowed,12,22.5,False,354,349.0
a0f678033456,,true_baseline,allowed,13,22.5,False,1289,201.0
a0f678033456,,true_baseline,allowed,14,22.5,False,272,127.0
a0f678033456,,true_baseline,allowed,15,22.5,False,158,180.0
1cac4501fe7c,0.0,true_baseline,not_allowed,1,22.5,False,341,
1cac4501fe7c,0.0,true_baseline,not_allowed,2,22.5,False,638,
1cac4501fe7c,0.0,true_baseline,not_allowed,3,22.5,False,207,
1cac4501fe7c,0.0,true_baseline,not_allowed,4,22.5,False,106,
1cac4501fe7c,0.0,true_baseline,not_allowed,5,22.5,False,118,
1cac4501fe7c,0.0,true_baseline,not_allowed,6,22.5,False,186,
1cac4501fe7c,0.0,true_baseline,not_allowed,7,22.5,False,228,
1cac4501fe7c,0.0,true_baseline,not_allowed,8,22.5,False,121,
1cac4501fe7c,0.0,true_baseline,not_allowed,9,22.5,False,222,
1cac4501fe7c,0.0,true_baseline,not_allowed,10,22.5,False,162,
1cac4501fe7c,0.0,true_baseline,not_allowed,11,22.5,False,74,
1cac4501fe7c,0.0,true_baseline,not_allowed,12,22.5,False,99,
1cac4501fe7c,0.0,true_baseline,not_allowed,13,22.5,False,144,
1cac4501fe7c,0.0,true_baseline,not_allowed,14,22.5,False,121,
1cac4501fe7c,0.0,true_baseline,not_allowed,15,22.5,False,124,
943d05cc7d74,,flagship_corruption,allowed,1,87.75,False,355,364.0
943d05cc7d74,,flagship_corruption,allowed,2,175.5,False,149,393.0
943d05cc7d74,,flagship_corruption,allowed,3,159.75,False,158,215.0
943d05cc7d74,,flagship_corruption,allowed,4,159.75,False,138,440.0
943d05cc7d74,,flagship_corruption,allowed,5,207.0,False,199,387.0
943d05cc7d74,,flagship_corruption,allowed,6,166.5,True,100,188.0
2e36984ea4b3,,flagship_corruption,not_allowed,1,132.75,False,416,58.0
2e36984ea4b3,,flagship_corruption,not_allowed,2,76.5,False,50,41.0
2e36984ea4b3,,flagship_corruption,not_allowed,3,121.5,False,93,88.0
2e36984ea4b3,,flagship_corruption,not_allowed,4,225.0,False,160,159.0
2e36984ea4b3,,flagship_corruption,not_allowed,5,225.0,False,125,94.0
2e36984ea4b3,,flagship_corruption,not_allowed,6,225.0,False,118,120.0
2e36984ea4b3,,flagship_corruption,not_allowed,7,225.0,False,110,63.0
2e36984ea4b3,,flagship_corruption,not_allowed,8,83.25,False,115,111.0
2e36984ea4b3,,flagship_corruption,not_allowed,9,225.0,False,101,48.0
2e36984ea4b3,,flagship_corruption,not_allowed,10,92.25,False,87,147.0
2e36984ea4b3,,flagship_corruption,not_allowed,11,225.0,False,112,97.0
2e36984ea4b3,,flagship_corruption,not_allowed,12,137.25,False,86,35.0
2e36984ea4b3,,flagship_corruption,not_allowed,13,114.75,False,134,135.0
2e36984ea4b3,,flagship_corruption,not_allowed,14,114.75,False,82,114.0
2e36984ea4b3,,flagship_corruption,not_allowed,15,157.5,False,109,92.0
fff51a0571b2,0.0,true_baseline,not_allowed,1,22.5,False,399,
fff51a0571b2,0.0,true_baseline,not_allowed,2,22.5,False,183,
fff51a0571b2,0.0,true_baseline,not_allowed,3,22.5,False,136,
fff51a0571b2,0.0,true_baseline,not_allowed,4,22.5,False,142,
fff51a0571b2,0.0,true_baseline,not_allowed,5,22.5,False,127,
fff51a0571b2,0.0,true_baseline,not_allowed,6,22.5,False,216,
fff51a0571b2,0.0,true_baseline,not_allowed,7,22.5,False,312,
fff51a0571b2,0.0,true_baseline,not_allowed,8,22.5,False,260,
fff51a0571b2,0.0,true_baseline,not_allowed,9,22.5,False,142,
fff51a0571b2,0.0,true_baseline,not_allowed,10,22.5,False,147,
fff51a0571b2,0.0,true_baseline,not_allowed,11,22.5,False,196,
fff51a0571b2,0.0,true_baseline,not_allowed,12,22.5,False,255,
fff51a0571b2,0.0,true_baseline,not_allowed,13,22.5,False,173,
fff51a0571b2,0.0,true_baseline,not_allowed,14,22.5,False,633,
fff51a0571b2,0.0,true_baseline,not_allowed,15,22.5,False,446,
b49026c6b5e0,0.0,true_baseline,not_allowed,1,22.5,False,480,
b49026c6b5e0,0.0,true_baseline,not_allowed,2,22.5,False,351,
b49026c6b5e0,0.0,true_baseline,not_allowed,3,22.5,False,131,
b49026c6b5e0,0.0,true_baseline,not_allowed,4,22.5,False,105,
b49026c6b5e0,0.0,true_baseline,not_allowed,5,22.5,False,136,
b49026c6b5e0,0.0,true_baseline,not_allowed,6,22.5,False,118,
b49026c6b5e0,0.0,true_baseline,not_allowed,7,22.5,False,113,
b49026c6b5e0,0.0,true_baseline,not_allowed,8,22.5,False,146,
b49026c6b5e0,0.0,true_baseline,not_allowed,9,22.5,False,134,
b49026c6b5e0,0.0,true_baseline,not_allowed,10,22.5,False,95,
b49026c6b5e0,0.0,true_baseline,not_allowed,11,22.5,False,105,
b49026c6b5e0,0.0,true_baseline,not_allowed,12,22.5,False,145,
b49026c6b5e0,0.0,true_baseline,not_allowed,13,22.5,False,98,
b49026c6b5e0,0.0,true_baseline,not_allowed,14,22.5,False,123,
b49026c6b5e0,0.0,true_baseline,not_allowed,15,22.5,False,152,
ad4ec65cad6a,,baseline_flagship,allowed,1,175.5,False,408,661.0
ad4ec65cad6a,,baseline_flagship,allowed,2,175.5,False,223,1247.0
ad4ec65cad6a,,baseline_flagship,allowed,3,123.75,False,216,217.0
ad4ec65cad6a,,baseline_flagship,allowed,4,225.0,False,130,572.0
ad4ec65cad6a,,baseline_flagship,allowed,5,186.75,False,91,272.0
ad4ec65cad6a,,baseline_flagship,allowed,6,225.0,True,139,432.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,1,54.0,False,337,358.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,2,54.0,False,217,89.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,3,175.5,False,172,51.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,4,225.0,False,176,80.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,5,225.0,False,373,81.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,6,225.0,False,207,110.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,7,207.0,False,243,107.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,8,225.0,False,265,73.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,9,225.0,False,634,74.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,10,225.0,False,184,99.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,11,225.0,False,130,36.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,12,225.0,False,478,98.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,13,225.0,False,379,109.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,14,225.0,False,250,74.0
6e0f2e1c7c3b,,baseline_flagship,not_allowed,15,225.0,False,174,81.0
9ec5cf49125f,,flagship_corruption,not_allowed,1,175.5,False,247,49.0
9ec5cf49125f,,flagship_corruption,not_allowed,2,202.5,False,822,125.0
9ec5cf49125f,,flagship_corruption,not_allowed,3,225.0,False,687,90.0
9ec5cf49125f,,flagship_corruption,not_allowed,4,225.0,False,1395,91.0
9ec5cf49125f,,flagship_corruption,not_allowed,5,225.0,False,260,82.0
9ec5cf49125f,,flagship_corruption,not_allowed,6,225.0,False,315,69.0
9ec5cf49125f,,flagship_corruption,not_allowed,7,225.0,False,131,73.0
9ec5cf49125f,,flagship_corruption,not_allowed,8,225.0,False,250,113.0
9ec5cf49125f,,flagship_corruption,not_allowed,9,225.0,False,173,108.0
9ec5cf49125f,,flagship_corruption,not_allowed,10,225.0,False,90,160.0
9ec5cf49125f,,flagship_corruption,not_allowed,11,225.0,False,81,91.0
9ec5cf49125f,,flagship_corruption,not_allowed,12,225.0,False,310,115.0
9ec5cf49125f,,flagship_corruption,not_allowed,13,225.0,False,239,62.0
9ec5cf49125f,,flagship_corruption,not_allowed,14,225.0,False,109,64.0
9ec5cf49125f,,flagship_corruption,not_allowed,15,225.0,False,191,114.0
d3063046ef18,,true_baseline,allowed,1,22.5,False,399,450.0
d3063046ef18,,true_baseline,allowed,2,22.5,False,247,234.0
d3063046ef18,,true_baseline,allowed,3,22.5,False,121,128.0
d3063046ef18,,true_baseline,allowed,4,22.5,False,307,304.0
d3063046ef18,,true_baseline,allowed,5,22.5,False,202,347.0
d3063046ef18,,true_baseline,allowed,6,22.5,False,872,181.0
d3063046ef18,,true_baseline,allowed,7,22.5,False,1115,272.0
d3063046ef18,,true_baseline,allowed,8,22.5,False,468,193.0
d3063046ef18,,true_baseline,allowed,9,22.5,False,714,160.0
d3063046ef18,,true_baseline,allowed,10,22.5,False,206,137.0
d3063046ef18,,true_baseline,allowed,11,22.5,False,562,265.0
d3063046ef18,,true_baseline,allowed,12,22.5,False,167,253.0
d3063046ef18,,true_baseline,allowed,13,22.5,True,194,1144.0
fde11996ea88,,baseline_flagship,allowed,1,96.75,False,271,315.0
fde11996ea88,,baseline_flagship,allowed,2,90.0,False,508,413.0
fde11996ea88,,baseline_flagship,allowed,3,225.0,False,160,426.0
fde11996ea88,,baseline_flagship,allowed,4,137.25,False,229,469.0
fde11996ea88,,baseline_flagship,allowed,5,193.5,False,103,385.0
fde11996ea88,,baseline_flagship,allowed,6,225.0,False,172,573.0
fde11996ea88,,baseline_flagship,allowed,7,182.25,False,139,171.0
fde11996ea88,,baseline_flagship,allowed,8,189.0,False,220,617.0
fde11996ea88,,baseline_flagship,allowed,9,225.0,False,311,333.0
fde11996ea88,,baseline_flagship,allowed,10,225.0,True,158,681.0
e4cc46838224,,true_baseline,allowed,1,22.5,False,359,309.0
e4cc46838224,,true_baseline,allowed,2,22.5,False,274,186.0
e4cc46838224,,true_baseline,allowed,3,22.5,False,129,101.0
e4cc46838224,,true_baseline,allowed,4,22.5,False,164,397.0
e4cc46838224,,true_baseline,allowed,5,22.5,False,144,356.0
e4cc46838224,,true_baseline,allowed,6,22.5,False,277,209.0
e4cc46838224,,true_baseline,allowed,7,22.5,False,129,121.0
e4cc46838224,,true_baseline,allowed,8,22.5,False,212,158.0
e4cc46838224,,true_baseline,allowed,9,22.5,False,185,92.0
e4cc46838224,,true_baseline,allowed,10,22.5,False,207,273.0
e4cc46838224,,true_baseline,allowed,11,22.5,False,159,257.0
e4cc46838224,,true_baseline,allowed,12,22.5,False,310,197.0
e4cc46838224,,true_baseline,allowed,13,22.5,False,89,152.0
e4cc46838224,,true_baseline,allowed,14,22.5,False,129,84.0
e4cc46838224,,true_baseline,allowed,15,22.5,False,269,152.0
26ebc3d91a46,,baseline_flagship,allowed,1,58.5,False,433,372.0
26ebc3d91a46,,baseline_flagship,allowed,2,175.5,False,156,441.0
26ebc3d91a46,,baseline_flagship,allowed,3,175.5,True,218,1077.0
bc72a62a8b56,,flagship_corruption,allowed,1,175.5,True,330,370.0
53f27c10abd9,,baseline_flagship,not_allowed,1,87.75,False,424,81.0
53f27c10abd9,,baseline_flagship,not_allowed,2,175.5,False,114,55.0
53f27c10abd9,,baseline_flagship,not_allowed,3,139.5,False,111,52.0
53f27c10abd9,,baseline_flagship,not_allowed,4,222.75,False,98,60.0
53f27c10abd9,,baseline_flagship,not_allowed,5,218.25,False,160,125.0
53f27c10abd9,,baseline_flagship,not_allowed,6,225.0,False,144,74.0
53f27c10abd9,,baseline_flagship,not_allowed,7,225.0,False,173,87.0
53f27c10abd9,,baseline_flagship,not_allowed,8,207.0,False,164,78.0
53f27c10abd9,,baseline_flagship,not_allowed,9,225.0,False,216,41.0
53f27c10abd9,,baseline_flagship,not_allowed,10,225.0,False,124,40.0
53f27c10abd9,,baseline_flagship,not_allowed,11,225.0,False,89,94.0
53f27c10abd9,,baseline_flagship,not_allowed,12,225.0,False,81,44.0
53f27c10abd9,,baseline_flagship,not_allowed,13,225.0,False,90,40.0
53f27c10abd9,,baseline_flagship,not_allowed,14,225.0,False,133,157.0
53f27c10abd9,,baseline_flagship,not_allowed,15,225.0,False,119,137.0
2da094a793c0,,baseline_flagship,not_allowed,1,150.75,False,206,114.0
2da094a793c0,,baseline_flagship,not_allowed,2,87.75,False,307,65.0
2da094a793c0,,baseline_flagship,not_allowed,3,164.25,False,98,72.0
2da094a793c0,,baseline_flagship,not_allowed,4,225.0,False,166,119.0
2da094a793c0,,baseline_flagship,not_allowed,5,225.0,False,99,53.0
2da094a793c0,,baseline_flagship,not_allowed,6,166.5,False,182,647.0
2da094a793c0,,baseline_flagship,not_allowed,7,225.0,False,78,68.0
2da094a793c0,,baseline_flagship,not_allowed,8,225.0,False,180,74.0
2da094a793c0,,baseline_flagship,not_allowed,9,225.0,False,95,81.0
2da094a793c0,,baseline_flagship,not_allowed,10,225.0,False,111,130.0
2da094a793c0,,baseline_flagship,not_allowed,11,225.0,False,117,66.0
2da094a793c0,,baseline_flagship,not_allowed,12,225.0,False,99,23.0
2da094a793c0,,baseline_flagship,not_allowed,13,225.0,False,72,61.0
2da094a793c0,,baseline_flagship,not_allowed,14,225.0,False,83,141.0
2da094a793c0,,baseline_flagship,not_allowed,15,225.0,False,96,62.0
1ab181ea140d,,flagship_corruption,allowed,1,175.5,False,543,632.0
1ab181ea140d,,flagship_corruption,allowed,2,175.5,False,249,809.0
1ab181ea140d,,flagship_corruption,allowed,3,175.5,True,316,543.0
1b7cb1f1bc14,0.0,true_baseline,not_allowed,1,22.5,False,383,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,2,22.5,False,121,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,3,22.5,False,212,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,4,22.5,False,175,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,5,22.5,False,79,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,6,22.5,False,128,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,7,22.5,False,72,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,8,22.5,False,129,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,9,22.5,False,122,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,10,22.5,False,169,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,11,22.5,False,282,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,12,22.5,False,159,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,13,22.5,False,254,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,14,22.5,False,139,
1b7cb1f1bc14,0.0,true_baseline,not_allowed,15,22.5,False,126,
327703b2ebf3,,flagship_corruption,not_allowed,1,87.75,False,265,73.0
327703b2ebf3,,flagship_corruption,not_allowed,2,67.5,False,141,62.0
327703b2ebf3,,flagship_corruption,not_allowed,3,175.5,False,176,45.0
327703b2ebf3,,flagship_corruption,not_allowed,4,175.5,False,87,645.0
327703b2ebf3,,flagship_corruption,not_allowed,5,76.5,False,65,36.0
327703b2ebf3,,flagship_corruption,not_allowed,6,175.5,False,119,68.0
327703b2ebf3,,flagship_corruption,not_allowed,7,175.5,False,125,225.0
327703b2ebf3,,flagship_corruption,not_allowed,8,67.5,False,152,143.0
327703b2ebf3,,flagship_corruption,not_allowed,9,72.0,False,94,169.0
327703b2ebf3,,flagship_corruption,not_allowed,10,175.5,False,216,83.0
327703b2ebf3,,flagship_corruption,not_allowed,11,54.0,False,302,64.0
327703b2ebf3,,flagship_corruption,not_allowed,12,175.5,False,165,112.0
327703b2ebf3,,flagship_corruption,not_allowed,13,175.5,False,90,96.0
327703b2ebf3,,flagship_corruption,not_allowed,14,58.5,False,200,143.0
327703b2ebf3,,flagship_corruption,not_allowed,15,175.5,False,186,113.0
3f54e07c7eac,0.0,true_baseline,not_allowed,1,22.5,False,377,
3f54e07c7eac,0.0,true_baseline,not_allowed,2,22.5,False,291,
3f54e07c7eac,0.0,true_baseline,not_allowed,3,22.5,False,112,
3f54e07c7eac,0.0,true_baseline,not_allowed,4,22.5,False,133,
3f54e07c7eac,0.0,true_baseline,not_allowed,5,22.5,False,91,
3f54e07c7eac,0.0,true_baseline,not_allowed,6,22.5,False,213,
3f54e07c7eac,0.0,true_baseline,not_allowed,7,22.5,False,183,
3f54e07c7eac,0.0,true_baseline,not_allowed,8,22.5,False,992,
3f54e07c7eac,0.0,true_baseline,not_allowed,9,22.5,False,492,
3f54e07c7eac,0.0,true_baseline,not_allowed,10,22.5,False,258,
3f54e07c7eac,0.0,true_baseline,not_allowed,11,22.5,False,351,
3f54e07c7eac,0.0,true_baseline,not_allowed,12,22.5,False,246,
3f54e07c7eac,0.0,true_baseline,not_allowed,13,22.5,False,127,
3f54e07c7eac,0.0,true_baseline,not_allowed,14,22.5,False,184,
3f54e07c7eac,0.0,true_baseline,not_allowed,15,22.5,False,2441,
91e00bb43d3c,,true_baseline,allowed,1,22.5,False,767,129.0
91e00bb43d3c,,true_baseline,allowed,2,22.5,False,363,197.0
91e00bb43d3c,,true_baseline,allowed,3,22.5,False,162,220.0
91e00bb43d3c,,true_baseline,allowed,4,22.5,False,204,291.0
91e00bb43d3c,,true_baseline,allowed,5,22.5,False,103,143.0
91e00bb43d3c,,true_baseline,allowed,6,22.5,False,83,201.0
91e00bb43d3c,,true_baseline,allowed,7,22.5,False,90,157.0
91e00bb43d3c,,true_baseline,allowed,8,22.5,False,158,142.0
91e00bb43d3c,,true_baseline,allowed,9,22.5,False,108,113.0
91e00bb43d3c,,true_baseline,allowed,10,22.5,False,140,236.0
91e00bb43d3c,,true_baseline,allowed,11,22.5,False,126,183.0
91e00bb43d3c,,true_baseline,allowed,12,22.5,False,70,263.0
91e00bb43d3c,,true_baseline,allowed,13,22.5,False,151,223.0
91e00bb43d3c,,true_baseline,allowed,14,22.5,False,95,226.0
91e00bb43d3c,,true_baseline,allowed,15,22.5,False,161,133.0
761f58ef2222,,baseline_flagship,not_allowed,1,76.5,False,591,89.0
761f58ef2222,,baseline_flagship,not_allowed,2,175.5,False,291,67.0
761f58ef2222,,baseline_flagship,not_allowed,3,175.5,False,573,80.0
761f58ef2222,,baseline_flagship,not_allowed,4,175.5,False,299,79.0
761f58ef2222,,baseline_flagship,not_allowed,5,175.5,False,273,165.0
761f58ef2222,,baseline_flagship,not_allowed,6,175.5,False,654,130.0
761f58ef2222,,baseline_flagship,not_allowed,7,139.5,False,1952,76.0
761f58ef2222,,baseline_flagship,not_allowed,8,225.0,False,848,64.0
761f58ef2222,,baseline_flagship,not_allowed,9,166.5,False,455,120.0
761f58ef2222,,baseline_flagship,not_allowed,10,216.0,False,454,67.0
761f58ef2222,,baseline_flagship,not_allowed,11,225.0,False,657,126.0
761f58ef2222,,baseline_flagship,not_allowed,12,225.0,False,715,73.0
761f58ef2222,,baseline_flagship,not_allowed,13,225.0,False,323,66.0
761f58ef2222,,baseline_flagship,not_allowed,14,218.25,False,1518,50.0
761f58ef2222,,baseline_flagship,not_allowed,15,225.0,False,4722,113.0
74cfd65d94ab,,flagship_corruption,not_allowed,1,54.0,False,385,87.0
74cfd65d94ab,,flagship_corruption,not_allowed,2,175.5,False,224,53.0
74cfd65d94ab,,flagship_corruption,not_allowed,3,175.5,False,278,87.0
74cfd65d94ab,,flagship_corruption,not_allowed,4,225.0,False,256,83.0
74cfd65d94ab,,flagship_corruption,not_allowed,5,225.0,False,629,117.0
74cfd65d94ab,,flagship_corruption,not_allowed,6,225.0,False,473,58.0
74cfd65d94ab,,flagship_corruption,not_allowed,7,186.75,False,416,72.0
74cfd65d94ab,,flagship_corruption,not_allowed,8,225.0,False,557,76.0
74cfd65d94ab,,flagship_corruption,not_allowed,9,225.0,False,891,81.0
74cfd65d94ab,,flagship_corruption,not_allowed,10,225.0,False,669,170.0
74cfd65d94ab,,flagship_corruption,not_allowed,11,225.0,False,810,60.0
74cfd65d94ab,,flagship_corruption,not_allowed,12,225.0,False,414,60.0
74cfd65d94ab,,flagship_corruption,not_allowed,13,225.0,False,578,53.0
74cfd65d94ab,,flagship_corruption,not_allowed,14,225.0,False,661,111.0
74cfd65d94ab,,flagship_corruption,not_allowed,15,225.0,False,272,106.0
4fac3b195633,,baseline_flagship,not_allowed,1,175.5,False,285,83.0
4fac3b195633,,baseline_flagship,not_allowed,2,175.5,False,248,82.0
4fac3b195633,,baseline_flagship,not_allowed,3,175.5,False,171,60.0
4fac3b195633,,baseline_flagship,not_allowed,4,175.5,False,115,66.0
4fac3b195633,,baseline_flagship,not_allowed,5,78.75,False,141,56.0
4fac3b195633,,baseline_flagship,not_allowed,6,175.5,False,95,54.0
4fac3b195633,,baseline_flagship,not_allowed,7,105.75,False,151,107.0
4fac3b195633,,baseline_flagship,not_allowed,8,175.5,False,78,110.0
4fac3b195633,,baseline_flagship,not_allowed,9,175.5,False,421,98.0
4fac3b195633,,baseline_flagship,not_allowed,10,175.5,False,139,48.0
4fac3b195633,,baseline_flagship,not_allowed,11,175.5,False,168,42.0
4fac3b195633,,baseline_flagship,not_allowed,12,175.5,False,258,72.0
4fac3b195633,,baseline_flagship,not_allowed,13,175.5,False,97,200.0
4fac3b195633,,baseline_flagship,not_allowed,14,225.0,False,164,55.0
4fac3b195633,,baseline_flagship,not_allowed,15,112.5,False,132,82.0
5e624aed6011,,baseline_flagship,allowed,1,132.75,False,390,522.0
5e624aed6011,,baseline_flagship,allowed,2,87.75,False,326,1932.0
5e624aed6011,,baseline_flagship,allowed,3,175.5,False,120,542.0
5e624aed6011,,baseline_flagship,allowed,4,56.25,False,180,895.0
5e624aed6011,,baseline_flagship,allowed,5,175.5,False,195,664.0
5e624aed6011,,baseline_flagship,allowed,6,76.5,False,78,462.0
5e624aed6011,,baseline_flagship,allowed,7,54.0,False,194,548.0
5e624aed6011,,baseline_flagship,allowed,8,54.0,False,127,749.0
5e624aed6011,,baseline_flagship,allowed,9,175.5,False,164,407.0
5e624aed6011,,baseline_flagship,allowed,10,63.0,False,97,813.0
5e624aed6011,,baseline_flagship,allowed,11,175.5,True,217,1297.0
acec1128133d,,flagship_corruption,not_allowed,1,175.5,False,259,63.0
acec1128133d,,flagship_corruption,not_allowed,2,159.75,False,194,116.0
acec1128133d,,flagship_corruption,not_allowed,3,173.25,False,71,89.0
acec1128133d,,flagship_corruption,not_allowed,4,225.0,False,92,116.0
acec1128133d,,flagship_corruption,not_allowed,5,164.25,False,111,34.0
acec1128133d,,flagship_corruption,not_allowed,6,225.0,False,111,43.0
acec1128133d,,flagship_corruption,not_allowed,7,222.75,False,76,73.0
acec1128133d,,flagship_corruption,not_allowed,8,222.75,False,125,100.0
acec1128133d,,flagship_corruption,not_allowed,9,225.0,False,134,50.0
acec1128133d,,flagship_corruption,not_allowed,10,225.0,False,190,106.0
acec1128133d,,flagship_corruption,not_allowed,11,225.0,False,160,126.0
acec1128133d,,flagship_corruption,not_allowed,12,225.0,False,120,96.0
acec1128133d,,flagship_corruption,not_allowed,13,225.0,False,89,98.0
acec1128133d,,flagship_corruption,not_allowed,14,225.0,False,107,86.0
acec1128133d,,flagship_corruption,not_allowed,15,225.0,False,193,84.0
f350b776eea9,,baseline_flagship,allowed,1,76.5,True,342,1247.0
73d3478de2b1,,flagship_corruption,allowed,1,175.5,False,459,434.0
73d3478de2b1,,flagship_corruption,allowed,2,132.75,True,782,470.0
97137122cd71,,flagship_corruption,allowed,1,175.5,False,227,284.0
97137122cd71,,flagship_corruption,allowed,2,175.5,False,169,553.0
97137122cd71,,flagship_corruption,allowed,3,159.75,True,125,401.0
dd319134af2a,0.0,true_baseline,not_allowed,1,22.5,False,464,
dd319134af2a,0.0,true_baseline,not_allowed,2,22.5,False,534,
dd319134af2a,0.0,true_baseline,not_allowed,3,22.5,False,1235,
dd319134af2a,0.0,true_baseline,not_allowed,4,22.5,False,828,
dd319134af2a,0.0,true_baseline,not_allowed,5,22.5,False,251,
dd319134af2a,0.0,true_baseline,not_allowed,6,22.5,False,522,
dd319134af2a,0.0,true_baseline,not_allowed,7,22.5,False,445,
dd319134af2a,0.0,true_baseline,not_allowed,8,22.5,False,478,
dd319134af2a,0.0,true_baseline,not_allowed,9,22.5,False,1374,
dd319134af2a,0.0,true_baseline,not_allowed,10,22.5,False,359,
dd319134af2a,0.0,true_baseline,not_allowed,11,22.5,False,435,
dd319134af2a,0.0,true_baseline,not_allowed,12,22.5,False,1540,
dd319134af2a,0.0,true_baseline,not_allowed,13,22.5,False,2969,
dd319134af2a,0.0,true_baseline,not_allowed,14,22.5,False,1974,
dd319134af2a,0.0,true_baseline,not_allowed,15,22.5,False,1181,
173ec316ae9c,,baseline_flagship,allowed,1,175.5,False,307,354.0
173ec316ae9c,,baseline_flagship,allowed,2,67.5,False,242,355.0
173ec316ae9c,,baseline_flagship,allowed,3,175.5,False,365,397.0
173ec316ae9c,,baseline_flagship,allowed,4,175.5,False,81,412.0
173ec316ae9c,,baseline_flagship,allowed,5,175.5,False,150,252.0
173ec316ae9c,,baseline_flagship,allowed,6,175.5,False,155,575.0
173ec316ae9c,,baseline_flagship,allowed,7,175.5,False,155,1023.0
173ec316ae9c,,baseline_flagship,allowed,8,175.5,True,188,1152.0
d72fed2d1445,,true_baseline,allowed,1,22.5,False,362,149.0
d72fed2d1445,,true_baseline,allowed,2,22.5,False,255,196.0
d72fed2d1445,,true_baseline,allowed,3,22.5,False,155,470.0
d72fed2d1445,,true_baseline,allowed,4,22.5,False,214,137.0
d72fed2d1445,,true_baseline,allowed,5,22.5,False,368,106.0
d72fed2d1445,,true_baseline,allowed,6,22.5,False,130,244.0
d72fed2d1445,,true_baseline,allowed,7,22.5,True,159,497.0
