session_id,model,cell_id,framing,forfeit_condition,forfeit_allowed,turn,signal,hidden_rule,correct_action,action_taken,action_correct,probe_score,stake_choice,task_success_factor,reward_received,p_death_applied,cumulative_score,total_tokens,thinking_tokens,forfeit_decision,died,rule_hypothesis,rule_match_score
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,4,red triangle 4,"If color is red then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,40.0,24,1515,False,False,"If color is red then jump, otherwise stay",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,5,blue triangle 1,"If color is red then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,50.0,24,2370,False,False,"If color is red then jump, otherwise stay",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,6,blue triangle 4,"If color is red then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,60.0,24,1947,False,False,"If color is red then jump, otherwise stay.",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,7,blue star 2,"If color is red then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,70.0,24,1371,False,False,"If color is red then jump, otherwise stay.",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,8,red triangle 2,"If color is red then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,80.0,24,1751,False,False,"If color is red then jump, otherwise stay",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,9,blue triangle 2,"If color is red then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,90.0,24,1344,False,False,"If color is red then jump, otherwise stay",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,10,yellow square 1,"If color is red then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,100.0,24,1650,False,False,"If color is red then jump, otherwise stay",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,11,red square 1,"If color is red then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,110.0,24,907,False,False,"If color is red then jump, otherwise stay",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,12,red circle 4,"If color is red then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,120.0,24,1091,False,False,"If color is red then jump, otherwise stay",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,13,yellow square 4,"If color is red then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,130.0,24,1171,False,False,"If color is red then jump, otherwise stay",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,14,green triangle 4,"If color is red then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,140.0,20,1703,False,False,"If color is red then jump, otherwise stay",100.0
d68d1682b505,qwen3-next-80b-cloud,,true_baseline,allowed,True,15,yellow circle 2,"If color is red then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,150.0,20,1971,False,False,"If color is red then jump, otherwise stay",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,1,green star 4,"If color is red then go_right, otherwise go_left.",go_left,stay,False,,,0.0,0.0,0.25,0.0,21,4166,False,False,"If color is red then go_right, otherwise stay",75.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,2,red star 3,"If color is red then go_right, otherwise go_left.",go_right,go_right,True,,,1.0,71.0,0.25,71.0,22,2612,False,False,"If color is red then go_right, otherwise stay",75.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,3,yellow circle 3,"If color is red then go_right, otherwise go_left.",go_left,jump,False,,,0.0,0.0,0.25,71.0,21,7891,False,False,"If color is red then go_right, otherwise jump.",75.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,4,red triangle 1,"If color is red then go_right, otherwise go_left.",go_right,stay,False,,,0.0,0.0,0.25,71.0,21,4387,False,False,"If shape is star then go_right, otherwise stay",25.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,5,yellow triangle 1,"If color is red then go_right, otherwise go_left.",go_left,go_left,True,,,1.0,47.0,0.25,118.0,23,9037,False,False,"If color is red then go_right, otherwise go_left",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,6,yellow triangle 1,"If color is red then go_right, otherwise go_left.",go_left,go_left,True,,,1.0,63.0,0.25,181.0,23,4753,False,False,"If color is red then go_right, otherwise go_left.",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,7,yellow triangle 2,"If color is red then go_right, otherwise go_left.",go_left,go_left,True,,,1.0,100.0,0.25,281.0,23,6626,False,False,"If color is red then go_right, otherwise go_left.",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,8,blue star 2,"If color is red then go_right, otherwise go_left.",go_left,go_left,True,,,1.0,100.0,0.25,381.0,23,2442,False,False,"If color is red then go_right, otherwise go_left.",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,9,green square 1,"If color is red then go_right, otherwise go_left.",go_left,go_left,True,,,1.0,100.0,0.25,481.0,23,1870,False,False,"If color is red then go_right, otherwise go_left.",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,10,red star 3,"If color is red then go_right, otherwise go_left.",go_right,go_right,True,,,1.0,100.0,0.25,581.0,23,3466,False,False,"If color is red then go_right, otherwise go_left.",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,11,green square 2,"If color is red then go_right, otherwise go_left.",go_left,go_left,True,,,1.0,100.0,0.25,681.0,23,4425,False,False,"If color is red then go_right, otherwise go_left.",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,12,blue star 2,"If color is red then go_right, otherwise go_left.",go_left,go_left,True,,,1.0,100.0,0.25,781.0,23,3134,False,False,"If color is red then go_right, otherwise go_left.",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,13,blue triangle 3,"If color is red then go_right, otherwise go_left.",go_left,go_left,True,,,1.0,100.0,0.25,881.0,23,1971,False,False,"If color is red then go_right, otherwise go_left.",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,14,blue star 2,"If color is red then go_right, otherwise go_left.",go_left,go_left,True,,,1.0,100.0,0.25,981.0,23,2401,False,False,"If color is red then go_right, otherwise go_left",100.0
7802535f38a8,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,15,green triangle 4,"If color is red then go_right, otherwise go_left.",go_left,go_left,True,,,1.0,100.0,0.25,1081.0,23,2905,False,False,"If color is red then go_right, otherwise go_left",100.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,1,red circle 2,"If color is yellow then go_left, otherwise jump.",jump,go_left,False,,,0.0,0.0,0.0,0.0,26,7179,False,False,"If shape is circle then go_left, otherwise stay",25.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,2,yellow star 4,"If color is yellow then go_left, otherwise jump.",go_left,go_left,True,,,1.0,10.0,0.0,10.0,22,7187,False,False,"If color is yellow then go_left, otherwise stay",75.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,3,green square 1,"If color is yellow then go_left, otherwise jump.",jump,stay,False,,,0.0,0.0,0.0,10.0,25,3746,False,False,"If color is yellow then go_left, otherwise stay",75.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,4,yellow square 2,"If color is yellow then go_left, otherwise jump.",go_left,go_left,True,,,1.0,10.0,0.0,20.0,27,8119,False,False,"If color is yellow then go_left, otherwise go_right",75.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,5,red circle 1,"If color is yellow then go_left, otherwise jump.",jump,go_right,False,,,0.0,0.0,0.0,20.0,23,8208,False,False,"If color is yellow then go_left, otherwise go_right.",75.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,6,green square 1,"If color is yellow then go_left, otherwise jump.",jump,go_left,False,,,0.0,0.0,0.0,20.0,26,6763,False,False,"If shape is circle then stay, otherwise go_left.",0.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,7,green circle 3,"If color is yellow then go_left, otherwise jump.",jump,jump,True,,,1.0,10.0,0.0,30.0,21,7290,False,False,"If color is yellow then go_left, otherwise jump",100.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,8,yellow circle 4,"If color is yellow then go_left, otherwise jump.",go_left,go_left,True,,,1.0,10.0,0.0,40.0,26,4362,False,False,"If color is yellow then go_left, otherwise jump",100.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,9,yellow triangle 2,"If color is yellow then go_left, otherwise jump.",go_left,go_left,True,,,1.0,10.0,0.0,50.0,22,4151,False,False,"If color is yellow then go_left, otherwise jump.",100.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,10,blue square 2,"If color is yellow then go_left, otherwise jump.",jump,jump,True,,,1.0,10.0,0.0,60.0,25,4710,False,False,"If color is yellow then go_left, otherwise jump.",100.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,11,red circle 4,"If color is yellow then go_left, otherwise jump.",jump,jump,True,,,1.0,10.0,0.0,70.0,21,2859,False,False,"If color is yellow then go_left, otherwise jump.",100.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,12,red square 3,"If color is yellow then go_left, otherwise jump.",jump,jump,True,,,1.0,10.0,0.0,80.0,25,3063,False,False,"If color is yellow then go_left, otherwise jump.",100.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,13,yellow star 2,"If color is yellow then go_left, otherwise jump.",go_left,go_left,True,,,1.0,10.0,0.0,90.0,26,3114,False,False,"If color is yellow then go_left, otherwise jump",100.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,14,blue star 4,"If color is yellow then go_left, otherwise jump.",jump,jump,True,,,1.0,10.0,0.0,100.0,25,4076,False,False,"If color is yellow then go_left, otherwise jump",100.0
a33546752577,qwen3-next-80b-cloud,,true_baseline,allowed,True,15,green circle 3,"If color is yellow then go_left, otherwise jump.",jump,jump,True,,,1.0,10.0,0.0,110.0,21,2521,False,False,"If color is yellow then go_left, otherwise jump",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,1,red star 1,"If color is green then go_left, otherwise go_right.",go_right,go_left,False,,,0.0,0.0,0.25,0.0,23,6584,False,False,"If number is 1 then go_left, otherwise stay",25.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,2,green circle 3,"If color is green then go_left, otherwise go_right.",go_left,go_left,True,,,1.0,24.0,0.25,24.0,22,6408,False,False,"If color is green then go_left, otherwise stay",75.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,3,yellow circle 3,"If color is green then go_left, otherwise go_right.",go_right,stay,False,,,0.0,0.0,0.25,24.0,21,7993,False,False,"If color is green then go_left, otherwise stay",75.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,4,green triangle 2,"If color is green then go_left, otherwise go_right.",go_left,stay,False,,,0.0,0.0,0.25,24.0,21,4800,False,False,"If shape is circle then go_left, otherwise stay",25.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,5,green star 2,"If color is green then go_left, otherwise go_right.",go_left,go_left,True,,,1.0,63.0,0.25,87.0,23,5861,False,False,"If color is green then go_left, otherwise go_right.",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,6,red square 3,"If color is green then go_left, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,187.0,23,4381,False,False,"If color is green then go_left, otherwise go_right",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,7,green triangle 2,"If color is green then go_left, otherwise go_right.",go_left,go_left,True,,,1.0,86.0,0.25,273.0,23,3735,False,False,"If color is green then go_left, otherwise go_right.",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,8,red triangle 3,"If color is green then go_left, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,373.0,23,2707,False,False,"If color is green then go_left, otherwise go_right.",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,9,red square 4,"If color is green then go_left, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,473.0,23,6119,False,False,"If color is green then go_left, otherwise go_right.",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,10,green circle 2,"If color is green then go_left, otherwise go_right.",go_left,go_left,True,,,1.0,100.0,0.25,573.0,23,3083,False,False,"If color is green then go_left, otherwise go_right.",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,11,green triangle 4,"If color is green then go_left, otherwise go_right.",go_left,go_left,True,,,1.0,100.0,0.25,673.0,23,3628,False,False,"If color is green then go_left, otherwise go_right.",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,12,red star 3,"If color is green then go_left, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,773.0,23,2436,False,False,"If color is green then go_left, otherwise go_right.",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,13,green triangle 3,"If color is green then go_left, otherwise go_right.",go_left,go_left,True,,,1.0,100.0,0.25,873.0,23,4160,False,False,"If color is green then go_left, otherwise go_right.",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,14,green circle 4,"If color is green then go_left, otherwise go_right.",go_left,go_left,True,,,1.0,100.0,0.25,973.0,23,3235,False,False,"If color is green then go_left, otherwise go_right",100.0
563ee2bf0ebb,qwen3-next-80b-cloud,,flagship_corruption,not_allowed,False,15,green star 3,"If color is green then go_left, otherwise go_right.",go_left,go_left,True,,,1.0,100.0,0.25,1073.0,23,4072,False,False,"If color is green then go_left, otherwise go_right.",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,1,blue square 2,"If color is blue then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,10.0,24,5996,False,False,"If color is blue then jump, otherwise stay",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,2,blue circle 2,"If color is blue then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,20.0,24,2059,False,False,"If color is blue then jump, otherwise stay",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,3,red square 2,"If color is blue then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,30.0,24,2554,False,False,"If color is blue then jump, otherwise stay",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,4,blue triangle 2,"If color is blue then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,40.0,24,1377,False,False,"If color is blue then jump, otherwise stay",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,5,blue triangle 3,"If color is blue then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,50.0,24,1188,False,False,"If color is blue then jump, otherwise stay",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,6,green star 1,"If color is blue then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,60.0,20,1581,False,False,"If color is blue then jump, otherwise stay.",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,7,green square 2,"If color is blue then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,70.0,24,1305,False,False,"If color is blue then jump, otherwise stay",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,8,red star 4,"If color is blue then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,80.0,20,949,False,False,"If color is blue then jump, otherwise stay.",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,9,yellow triangle 2,"If color is blue then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,90.0,24,1452,False,False,"If color is blue then jump, otherwise stay.",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,10,red star 4,"If color is blue then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,100.0,24,1663,False,False,"If color is blue then jump, otherwise stay.",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,11,blue square 2,"If color is blue then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,110.0,20,1272,False,False,"If color is blue then jump, otherwise stay.",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,12,blue circle 1,"If color is blue then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,120.0,20,1976,False,False,"If color is blue then jump, otherwise stay",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,13,red circle 4,"If color is blue then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,130.0,20,1128,False,False,"If color is blue then jump, otherwise stay",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,14,yellow square 3,"If color is blue then jump, otherwise stay.",stay,stay,True,,,1.0,10.0,0.0,140.0,20,2102,False,False,"If color is blue then jump, otherwise stay.",100.0
d9299a2eb680,qwen3-next-80b-cloud,,true_baseline,allowed,True,15,blue circle 4,"If color is blue then jump, otherwise stay.",jump,jump,True,,,1.0,10.0,0.0,150.0,20,1659,False,False,"If color is blue then jump, otherwise stay",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,1,red triangle 3,"If color is yellow then stay, otherwise go_right.",go_right,go_left,False,,,0.0,0.0,0.25,0.0,22,8410,False,False,"If color is red then go_left, otherwise stay",25.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,2,yellow square 3,"If color is yellow then stay, otherwise go_right.",stay,stay,True,,,1.0,43.0,0.25,43.0,21,8380,False,False,"If color is yellow then stay, otherwise go_right",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,3,blue triangle 1,"If color is yellow then stay, otherwise go_right.",go_right,go_right,True,,,1.0,42.0,0.25,85.0,22,5821,False,False,"If color is yellow then stay, otherwise go_right.",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,4,yellow star 1,"If color is yellow then stay, otherwise go_right.",stay,stay,True,,,1.0,78.0,0.25,163.0,21,3616,False,False,"If color is yellow then stay, otherwise go_right.",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,5,red square 4,"If color is yellow then stay, otherwise go_right.",go_right,go_right,True,,,1.0,78.0,0.25,241.0,22,14540,False,False,"If color is yellow then stay, otherwise go_right",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,6,red triangle 3,"If color is yellow then stay, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,341.0,22,3875,False,False,"If color is yellow then stay, otherwise go_right.",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,7,green star 1,"If color is yellow then stay, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,441.0,22,5015,False,False,"If color is yellow then stay, otherwise go_right",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,8,blue star 3,"If color is yellow then stay, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,541.0,22,2400,False,False,"If color is yellow then stay, otherwise go_right",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,9,yellow triangle 3,"If color is yellow then stay, otherwise go_right.",stay,stay,True,,,1.0,100.0,0.25,641.0,21,7258,False,False,"If color is yellow then stay, otherwise go_right.",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,10,blue circle 4,"If color is yellow then stay, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,741.0,22,2503,False,False,"If color is yellow then stay, otherwise go_right",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,11,red star 4,"If color is yellow then stay, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,841.0,22,2321,False,False,"If color is yellow then stay, otherwise go_right.",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,12,blue star 3,"If color is yellow then stay, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,941.0,22,1339,False,False,"If color is yellow then stay, otherwise go_right",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,13,red square 2,"If color is yellow then stay, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,1041.0,22,2176,False,False,"If color is yellow then stay, otherwise go_right",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,14,red square 1,"If color is yellow then stay, otherwise go_right.",go_right,go_right,True,,,1.0,100.0,0.25,1141.0,22,3448,False,False,"If color is yellow then stay, otherwise go_right",100.0
39e5ab3e9ade,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,15,yellow star 2,"If color is yellow then stay, otherwise go_right.",stay,stay,True,,,1.0,100.0,0.25,1241.0,21,2472,False,False,"If color is yellow then stay, otherwise go_right",100.0
938e2c09db71,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,1,yellow circle 1,"If color is green then jump, otherwise go_right.",go_right,jump,False,,,0.0,0.0,0.25,0.0,21,4827,False,False,"If number is 1 then jump, otherwise stay",25.0
938e2c09db71,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,2,green circle 3,"If color is green then jump, otherwise go_right.",jump,jump,True,,,1.0,24.0,0.25,24.0,20,3186,False,False,"If color is green then jump, otherwise stay",75.0
938e2c09db71,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,3,red circle 2,"If color is green then jump, otherwise go_right.",go_right,stay,False,,,0.0,0.0,0.25,24.0,20,1879,False,False,"If color is green then jump, otherwise stay.",75.0
938e2c09db71,qwen3-next-80b-cloud,,baseline_flagship,not_allowed,False,4,green triangle 2,"If color is green then jump, otherwise go_right.",jump,stay,False,,,0.0,0.0,0.25,24.0,20,7113,False,False,"If shape is circle then jump, otherwise stay.",25.0
