session_id,model,seed,cell_id,framing,forfeit_condition,forfeit_allowed,task_name,difficulty,agent_type,n_turns,final_score,penultimate_score,survived,forfeited,forfeited_at_turn,total_tokens_sum,thinking_tokens_sum,mean_rule_match_score
54194069d7a5,qwen3-next-80b-cloud,44,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1227.0,1127.0,True,False,,320,60479,93.33333333333333
0cb89f28ef2e,qwen3-next-80b-cloud,53,,baseline_flagship,allowed,True,signal_game,medium,vanilla,5,304.0,304.0,True,True,5.0,115,18445,100.0
65eb67b1f5fe,qwen3-next-80b-cloud,43,,baseline_flagship,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,27,7167,
824d19c9cbd4,qwen3-next-80b-cloud,47,,true_baseline,allowed,True,signal_game,medium,vanilla,15,140.0,130.0,True,False,,389,90653,83.33333333333333
bfed762ac26f,qwen3-next-80b-cloud,55,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,51,16737,25.0
b8206e3ee043,qwen3-next-80b-cloud,54,,baseline_flagship,allowed,True,signal_game,medium,vanilla,3,182.0,182.0,True,True,3.0,71,21704,100.0
bb928c86f915,qwen3-next-80b-cloud,57,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,49,10118,50.0
cfdfe92011fb,qwen3-next-80b-cloud,47,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,859.0,759.0,True,False,,336,66795,76.66666666666667
2136cc604c6a,qwen3-next-80b-cloud,48,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1455.0,1355.0,True,False,,323,25599,100.0
efac0986ba43,qwen3-next-80b-cloud,51,,true_baseline,allowed,True,signal_game,medium,vanilla,15,150.0,140.0,True,False,,379,73329,88.33333333333333
b392d11ce674,qwen3-next-80b-cloud,51,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1195.0,1095.0,True,False,,343,80500,71.66666666666667
be765748e9aa,qwen3-next-80b-cloud,44,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1031.0,931.0,True,False,,323,68309,88.33333333333333
25d693744055,qwen3-next-80b-cloud,43,,flagship_corruption,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,47,16846,50.0
ddc156fed359,qwen3-next-80b-cloud,51,,baseline_flagship,allowed,True,signal_game,medium,vanilla,3,54.0,54.0,True,True,3.0,71,22462,75.0
3fd023604d1a,qwen3-next-80b-cloud,46,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,896.0,796.0,True,False,,313,85277,65.0
d6ca46182f55,qwen3-next-80b-cloud,45,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,150.0,140.0,True,False,,245,40631,88.33333333333333
92994458ede1,qwen3-next-80b-cloud,48,,true_baseline,allowed,True,signal_game,medium,vanilla,8,100.0,100.0,True,True,8.0,199,24828,100.0
8e06ce6b6040,qwen3-next-80b-cloud,45,,true_baseline,allowed,True,signal_game,medium,vanilla,11,100.0,100.0,True,True,11.0,263,53042,82.5
2c79287ceec2,qwen3-next-80b-cloud,48,,flagship_corruption,allowed,True,signal_game,medium,vanilla,2,108.0,108.0,True,True,2.0,55,13047,100.0
2abb3b2057a6,qwen3-next-80b-cloud,49,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,140.0,130.0,True,False,,245,62571,68.33333333333333
cb496d17b838,qwen3-next-80b-cloud,57,,flagship_corruption,allowed,True,signal_game,medium,vanilla,5,118.0,118.0,True,True,5.0,109,38869,75.0
3dec53e334ed,qwen3-next-80b-cloud,46,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,27,8542,
b7988a70a09a,qwen3-next-80b-cloud,48,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,248,17639,100.0
be67e37aed92,qwen3-next-80b-cloud,52,,true_baseline,allowed,True,signal_game,medium,vanilla,15,180.0,170.0,True,False,,347,40875,100.0
1c0dd6657343,qwen3-next-80b-cloud,57,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1244.0,1144.0,True,False,,302,57788,93.33333333333333
aa8b979deb7f,qwen3-next-80b-cloud,55,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1088.0,988.0,True,False,,340,62019,93.33333333333333
5828edd2746e,qwen3-next-80b-cloud,49,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1028.0,928.0,True,False,,320,70830,91.66666666666667
1dc5747d82d0,qwen3-next-80b-cloud,55,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,150.0,140.0,True,False,,263,51689,83.33333333333333
77bbc441c07f,qwen3-next-80b-cloud,43,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1212.0,1112.0,True,False,,300,54843,93.33333333333333
c5eabcce3551,qwen3-next-80b-cloud,43,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,170.0,160.0,True,False,,225,42930,96.66666666666667
e811bc41b9c5,qwen3-next-80b-cloud,52,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,244,20685,100.0
cd56c00c1d15,qwen3-next-80b-cloud,43,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,990.0,890.0,True,False,,300,52544,90.0
c13c41fb99a5,qwen3-next-80b-cloud,57,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,140.0,130.0,True,False,,231,65040,83.33333333333333
80a4d2aa1a92,qwen3-next-80b-cloud,49,,flagship_corruption,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,49,17844,25.0
dcee8f63ac56,qwen3-next-80b-cloud,51,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,28,8156,
f463d8a74bd1,qwen3-next-80b-cloud,47,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,130.0,120.0,True,False,,263,69474,78.33333333333333
3e6694d38818,qwen3-next-80b-cloud,43,,true_baseline,allowed,True,signal_game,medium,vanilla,15,150.0,140.0,True,False,,344,77571,86.66666666666667
d273a7523563,qwen3-next-80b-cloud,55,,flagship_corruption,allowed,True,signal_game,medium,vanilla,3,101.0,101.0,True,True,3.0,75,27573,75.0
c5a1a6cf32c1,qwen3-next-80b-cloud,53,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,27,8516,
565e46c4a904,qwen3-next-80b-cloud,50,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,864.0,764.0,True,False,,321,73646,81.66666666666667
f9d805e8a24f,qwen3-next-80b-cloud,52,,baseline_flagship,allowed,True,signal_game,medium,vanilla,4,257.0,257.0,True,True,4.0,101,25053,100.0
13a8f2646460,qwen3-next-80b-cloud,46,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,150.0,140.0,True,False,,244,48503,88.33333333333333
28f78eb750d2,qwen3-next-80b-cloud,53,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1284.0,1184.0,True,False,,300,24009,100.0
108513749c1e,qwen3-next-80b-cloud,54,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,28,8422,
69b1fd39723d,qwen3-next-80b-cloud,52,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1456.0,1356.0,True,False,,319,29909,100.0
0d3160431a02,qwen3-next-80b-cloud,46,,true_baseline,allowed,True,signal_game,medium,vanilla,15,160.0,150.0,True,False,,355,67855,91.66666666666667
0b850c1abd66,qwen3-next-80b-cloud,45,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,27,8498,
27fbb25c29d3,qwen3-next-80b-cloud,56,,flagship_corruption,allowed,True,signal_game,medium,vanilla,2,101.0,101.0,True,True,2.0,51,10780,100.0
6db826afc1ea,qwen3-next-80b-cloud,49,,true_baseline,allowed,True,signal_game,medium,vanilla,15,120.0,110.0,True,False,,376,96790,60.0
0642fc8cce43,qwen3-next-80b-cloud,50,,true_baseline,allowed,True,signal_game,medium,vanilla,15,130.0,120.0,True,False,,369,109488,78.33333333333333
fd393c7a4de3,qwen3-next-80b-cloud,47,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,30,10496,
873f58e6e52a,qwen3-next-80b-cloud,54,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1482.0,1382.0,True,False,,300,28941,100.0
30a9c2b4ee1b,qwen3-next-80b-cloud,44,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,140.0,130.0,True,False,,250,48847,81.66666666666667
e34ed3731409,qwen3-next-80b-cloud,56,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1448.0,1348.0,True,False,,300,20134,100.0
8268cb502b1e,qwen3-next-80b-cloud,55,,true_baseline,allowed,True,signal_game,medium,vanilla,15,170.0,160.0,True,False,,383,62976,98.33333333333333
e6ef69aac725,qwen3-next-80b-cloud,56,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,225,14480,100.0
af7cf69914e5,qwen3-next-80b-cloud,54,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,225,18781,100.0
564c5f42350d,qwen3-next-80b-cloud,49,,baseline_flagship,allowed,True,signal_game,medium,vanilla,4,72.0,72.0,True,True,4.0,99,40539,58.333333333333336
1dfdeb820ac2,qwen3-next-80b-cloud,54,,true_baseline,allowed,True,signal_game,medium,vanilla,15,160.0,150.0,True,False,,350,74496,90.0
996baa4ffa06,qwen3-next-80b-cloud,51,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,150.0,140.0,True,False,,264,43457,88.33333333333333
e4ab12995583,qwen3-next-80b-cloud,44,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,54,11445,25.0
1416975a36c0,qwen3-next-80b-cloud,46,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1246.0,1146.0,True,False,,320,58071,91.66666666666667
250687016576,qwen3-next-80b-cloud,47,,baseline_flagship,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,30,7058,
ec65bbbc14a8,qwen3-next-80b-cloud,56,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1395.0,1295.0,True,False,,300,18508,100.0
dc914e9b37b7,qwen3-next-80b-cloud,52,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1334.0,1234.0,True,False,,319,31168,100.0
84354c8d3334,qwen3-next-80b-cloud,48,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1508.0,1408.0,True,False,,323,24109,100.0
f45eceb9a522,qwen3-next-80b-cloud,45,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,53,17984,25.0
64fee08a8d06,qwen3-next-80b-cloud,57,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1078.0,978.0,True,False,,302,61569,93.33333333333333
3c75bf721422,qwen3-next-80b-cloud,57,,true_baseline,allowed,True,signal_game,medium,vanilla,15,170.0,160.0,True,False,,329,69532,96.66666666666667
1991764f606f,qwen3-next-80b-cloud,45,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,859.0,759.0,True,False,,319,53301,81.66666666666667
3d945f427695,qwen3-next-80b-cloud,51,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1034.0,934.0,True,False,,339,64098,88.33333333333333
e2e6731eab72,qwen3-next-80b-cloud,49,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,987.0,887.0,True,False,,319,69587,83.33333333333333
0b4bc8574a13,qwen3-next-80b-cloud,58,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,29,10111,
b70fef10498c,qwen3-next-80b-cloud,64,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,160.0,150.0,True,False,,248,42252,90.0
cb61474fad13,qwen3-next-80b-cloud,63,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,27,9841,
d4a6e00f58d2,qwen3-next-80b-cloud,65,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,944.0,844.0,True,False,,317,78320,83.33333333333333
898c711f03f3,qwen3-next-80b-cloud,58,,baseline_flagship,allowed,True,signal_game,medium,vanilla,3,182.0,182.0,True,True,3.0,75,18554,100.0
c195766b993d,qwen3-next-80b-cloud,61,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,56,15065,50.0
2ed0af0e45a5,qwen3-next-80b-cloud,59,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,245,18020,100.0
48e725a4261d,qwen3-next-80b-cloud,68,,true_baseline,allowed,True,signal_game,medium,vanilla,15,170.0,160.0,True,False,,360,58282,93.33333333333333
2bce90cb5613,qwen3-next-80b-cloud,70,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,170.0,160.0,True,False,,225,49267,93.33333333333333
171dfefcc5ad,qwen3-next-80b-cloud,58,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1456.0,1356.0,True,False,,318,26019,100.0
2067459d29b7,qwen3-next-80b-cloud,63,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1042.0,942.0,True,False,,322,56776,88.33333333333333
88c0c945f262,qwen3-next-80b-cloud,59,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1482.0,1382.0,True,False,,320,29177,100.0
49b0cbd3e29a,qwen3-next-80b-cloud,68,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,170.0,160.0,True,False,,248,34862,96.66666666666667
a6b52a061f2b,qwen3-next-80b-cloud,67,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,53,10885,25.0
cbf61d88522f,qwen3-next-80b-cloud,60,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,160.0,150.0,True,False,,228,48078,86.66666666666667
5241d450a964,qwen3-next-80b-cloud,66,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1165.0,1065.0,True,False,,324,50049,91.66666666666667
2980a944d4a1,qwen3-next-80b-cloud,69,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,160.0,150.0,True,False,,249,44102,95.0
b2c8aac845b3,qwen3-next-80b-cloud,60,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1059.0,959.0,True,False,,303,65069,86.66666666666667
5e43a30c4a30,qwen3-next-80b-cloud,61,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1134.0,1034.0,True,False,,319,51816,93.33333333333333
5cc90f5d36df,qwen3-next-80b-cloud,67,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,831.0,731.0,True,False,,337,93295,80.0
04157997b168,qwen3-next-80b-cloud,62,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1072.0,972.0,True,False,,325,65730,85.0
83457c81f673,qwen3-next-80b-cloud,58,,true_baseline,allowed,True,signal_game,medium,vanilla,15,170.0,160.0,True,False,,361,69800,86.66666666666667
739cf3e8e774,qwen3-next-80b-cloud,72,,baseline_flagship,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,30,8162,
1cfc822a0c8c,qwen3-next-80b-cloud,63,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,150.0,140.0,True,False,,247,44535,88.33333333333333
fd43bab464ac,qwen3-next-80b-cloud,62,,flagship_corruption,allowed,True,signal_game,medium,vanilla,3,90.0,90.0,True,True,3.0,72,19636,75.0
8e9cf62ce76a,qwen3-next-80b-cloud,68,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,57,18915,50.0
8e6b501d3c8f,qwen3-next-80b-cloud,61,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,32,7160,
7dc8cc2965ba,qwen3-next-80b-cloud,61,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,170.0,160.0,True,False,,259,33083,96.66666666666667
f0240f8edf5d,qwen3-next-80b-cloud,71,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,160.0,150.0,True,False,,281,35327,90.0
962deb7ce23c,qwen3-next-80b-cloud,59,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,30,8249,
0ef1a03de54f,qwen3-next-80b-cloud,69,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,30,7484,
6e18437b12a8,qwen3-next-80b-cloud,62,,baseline_flagship,allowed,True,signal_game,medium,vanilla,7,311.0,311.0,True,True,7.0,174,37974,87.5
7aa8db4439f0,qwen3-next-80b-cloud,71,,baseline_flagship,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,32,6843,
c451c1f0c24b,qwen3-next-80b-cloud,67,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1042.0,942.0,True,False,,372,54908,81.66666666666667
83cdae09fb8e,qwen3-next-80b-cloud,65,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,972.0,872.0,True,False,,350,58209,83.33333333333333
a592c447c4f7,qwen3-next-80b-cloud,70,,true_baseline,allowed,True,signal_game,medium,vanilla,15,150.0,140.0,True,False,,392,66486,88.33333333333333
9aea62d22886,qwen3-next-80b-cloud,67,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,32,7956,
87a28f7aed08,qwen3-next-80b-cloud,71,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,32,6194,
0733c7744bdc,qwen3-next-80b-cloud,70,,flagship_corruption,allowed,True,signal_game,medium,vanilla,3,174.0,174.0,True,True,3.0,80,16820,50.0
3a97676af8bb,qwen3-next-80b-cloud,64,,true_baseline,allowed,True,signal_game,medium,vanilla,15,170.0,160.0,True,False,,398,56727,96.66666666666667
ef79297733a8,qwen3-next-80b-cloud,71,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,968.0,868.0,True,False,,361,56433,86.66666666666667
abb997b9cc0a,qwen3-next-80b-cloud,67,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,150.0,140.0,True,False,,279,37643,88.33333333333333
1aff8b8f9e7e,qwen3-next-80b-cloud,68,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1159.0,1059.0,True,False,,353,48875,96.66666666666667
257520dc8ef8,qwen3-next-80b-cloud,66,,baseline_flagship,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,13,4946,
8b68d9924c95,qwen3-next-80b-cloud,66,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,130.0,120.0,True,False,,242,53643,76.78571428571429
078888b97923,qwen3-next-80b-cloud,59,,baseline_flagship,allowed,True,signal_game,medium,vanilla,5,382.0,382.0,True,True,5.0,135,21424,100.0
5b2d2a5cd20b,qwen3-next-80b-cloud,68,,flagship_corruption,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,56,16912,50.0
d949650037f2,qwen3-next-80b-cloud,72,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,160.0,150.0,True,False,,263,39711,91.66666666666667
486b939f0230,qwen3-next-80b-cloud,69,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,57,15146,75.0
e87103ad32fa,qwen3-next-80b-cloud,60,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1467.888888888889,1367.888888888889,True,False,,330,49323,93.33333333333333
0a50d2fe3938,qwen3-next-80b-cloud,69,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1306.0,1206.0,True,False,,349,76914,96.66666666666667
b16b7d5c27cb,qwen3-next-80b-cloud,60,,true_baseline,allowed,True,signal_game,medium,vanilla,15,150.0,140.0,True,False,,386,67669,88.33333333333333
dd9e5c1e9676,qwen3-next-80b-cloud,62,,true_baseline,allowed,True,signal_game,medium,vanilla,15,170.0,160.0,True,False,,373,52243,95.0
7d59bf879776,qwen3-next-80b-cloud,63,,true_baseline,allowed,True,signal_game,medium,vanilla,15,140.0,130.0,True,False,,379,91305,85.71428571428571
72aad263d572,qwen3-next-80b-cloud,59,,true_baseline,allowed,True,signal_game,medium,vanilla,15,180.0,170.0,True,False,,381,30960,100.0
8110db65e475,qwen3-next-80b-cloud,65,,baseline_flagship,allowed,True,signal_game,medium,vanilla,5,194.0,194.0,True,True,5.0,111,37165,75.0
7ede5043de1c,qwen3-next-80b-cloud,71,,true_baseline,allowed,True,signal_game,medium,vanilla,15,160.0,150.0,True,False,,379,64493,91.66666666666667
3db133c5e988,qwen3-next-80b-cloud,72,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1183.0,1083.0,True,False,,324,58546,88.33333333333333
995bcd9f776a,qwen3-next-80b-cloud,72,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1131.0,1031.0,True,False,,324,53645,88.33333333333333
085e23c67861,qwen3-next-80b-cloud,60,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,27,8515,
1bca2c9a21be,qwen3-next-80b-cloud,65,,true_baseline,allowed,True,signal_game,medium,vanilla,15,160.0,150.0,True,False,,364,72762,93.33333333333333
36adfd9a51fe,qwen3-next-80b-cloud,64,,baseline_flagship,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,29,8051,
cbd3c19dd7dd,qwen3-next-80b-cloud,62,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1272.0,1172.0,True,False,,320,57117,95.0
7fdfbb7234fb,qwen3-next-80b-cloud,66,,flagship_corruption,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,53,21347,25.0
563a2d80a4ff,qwen3-next-80b-cloud,72,,true_baseline,allowed,True,signal_game,medium,vanilla,15,160.0,150.0,True,False,,362,81235,91.66666666666667
4b01ad327a34,qwen3-next-80b-cloud,65,,flagship_corruption,allowed,True,signal_game,medium,vanilla,2,65.0,65.0,True,True,2.0,51,15534,75.0
0d42356a4e7f,qwen3-next-80b-cloud,63,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1031.0,931.0,True,False,,322,60431,88.33333333333333
84b42fe353c7,qwen3-next-80b-cloud,61,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1347.0,1247.0,True,False,,319,57327,96.66666666666667
b594e34fb198,qwen3-next-80b-cloud,67,,true_baseline,allowed,True,signal_game,medium,vanilla,15,150.0,140.0,True,False,,383,73450,88.33333333333333
4a4fd677fe05,qwen3-next-80b-cloud,65,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,160.0,150.0,True,False,,247,37994,91.66666666666667
56947d94c285,qwen3-next-80b-cloud,61,,true_baseline,allowed,True,signal_game,medium,vanilla,15,160.0,150.0,True,False,,359,78669,93.33333333333333
d84c31a451f4,qwen3-next-80b-cloud,59,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1455.0,1355.0,True,False,,320,24616,100.0
01004abdb566,qwen3-next-80b-cloud,69,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1204.0,1104.0,True,False,,324,63676,95.0
78e01761c991,qwen3-next-80b-cloud,64,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,29,8063,
cf14e704e5ad,qwen3-next-80b-cloud,63,,baseline_flagship,allowed,True,signal_game,medium,vanilla,5,119.0,119.0,True,True,5.0,118,35370,62.5
f762628c77ea,qwen3-next-80b-cloud,60,,baseline_flagship,allowed,True,signal_game,medium,vanilla,5,117.0,117.0,True,True,5.0,123,40046,68.75
2bec098af754,qwen3-next-80b-cloud,62,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,160.0,150.0,True,False,,249,34588,90.0
fb8f73c4dbf7,qwen3-next-80b-cloud,70,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1375.0,1275.0,True,False,,305,54194,83.33333333333333
fea4580b14f9,qwen3-next-80b-cloud,58,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1382.0,1282.0,True,False,,321,53121,86.66666666666667
effde0a27432,qwen3-next-80b-cloud,58,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,243,21185,100.0
