session_id,model,seed,cell_id,framing,forfeit_condition,forfeit_allowed,task_name,difficulty,agent_type,n_turns,final_score,penultimate_score,survived,forfeited,forfeited_at_turn,total_tokens_sum,thinking_tokens_sum,mean_rule_match_score
326507d0bda5,gpt-oss-20b-cloud,43,,true_baseline,allowed,True,signal_game,medium,vanilla,15,60.0,50.0,True,False,,329,52951,35.0
de301e04a986,gpt-oss-20b-cloud,48,,true_baseline,allowed,True,signal_game,medium,vanilla,15,180.0,170.0,True,False,,326,5301,100.0
f109757a581a,gpt-oss-20b-cloud,56,,true_baseline,allowed,True,signal_game,medium,vanilla,15,180.0,170.0,True,False,,306,4830,100.0
7fa2a72d0a29,gpt-oss-20b-cloud,50,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1158.0,1058.0,True,False,,334,16800,91.66666666666667
75bf48423c80,gpt-oss-20b-cloud,54,,baseline_flagship,allowed,True,signal_game,medium,vanilla,7,434.0,434.0,True,True,7.0,150,5995,100.0
ad5d6bd67c2a,gpt-oss-20b-cloud,49,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,338.0,338.0,True,False,,333,5979,75.0
7e1df5efd8c5,gpt-oss-20b-cloud,44,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,461.0,461.0,True,False,,322,4796,75.0
56560fcfd075,gpt-oss-20b-cloud,54,,flagship_corruption,allowed,True,signal_game,medium,vanilla,6,382.0,382.0,True,True,6.0,129,4504,100.0
6f43cb5f91f8,gpt-oss-20b-cloud,50,,true_baseline,allowed,True,signal_game,medium,vanilla,15,170.0,160.0,True,False,,329,11165,96.66666666666667
bc5067bc7c61,gpt-oss-20b-cloud,53,,baseline_flagship,allowed,True,signal_game,medium,vanilla,7,494.0,494.0,True,True,7.0,148,4393,100.0
d327c2846cb0,gpt-oss-20b-cloud,44,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,150.0,140.0,True,False,,253,13936,85.0
a9e3e0077d10,gpt-oss-20b-cloud,52,,baseline_flagship,allowed,True,signal_game,medium,vanilla,6,412.0,412.0,True,True,6.0,138,3303,100.0
bb1cd534b420,gpt-oss-20b-cloud,50,,flagship_corruption,allowed,True,signal_game,medium,vanilla,4,290.0,290.0,True,True,4.0,95,3120,100.0
40e7a1b730bd,gpt-oss-20b-cloud,56,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1308.0,1208.0,True,False,,303,3808,100.0
acf28d634558,gpt-oss-20b-cloud,53,,flagship_corruption,allowed,True,signal_game,medium,vanilla,5,321.0,321.0,True,True,5.0,108,3274,100.0
5b8413089a4b,gpt-oss-20b-cloud,58,,true_baseline,allowed,True,signal_game,medium,vanilla,15,180.0,170.0,True,False,,320,5045,100.0
2621ecd891e9,gpt-oss-20b-cloud,48,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1071.0,971.0,True,False,,338,23817,85.0
f5358e384bd2,gpt-oss-20b-cloud,43,,flagship_corruption,allowed,True,signal_game,medium,vanilla,5,108.0,108.0,True,True,5.0,122,5754,25.0
bcdbd46ba454,gpt-oss-20b-cloud,58,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1453.0,1353.0,True,False,,323,5390,96.66666666666667
002d2f037edc,gpt-oss-20b-cloud,44,,flagship_corruption,allowed,True,signal_game,medium,vanilla,15,382.0,382.0,True,True,15.0,334,10202,75.0
e605e147a66d,gpt-oss-20b-cloud,54,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,229,2915,100.0
104f8d638ee5,gpt-oss-20b-cloud,49,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,30,1363,
f38058325cd4,gpt-oss-20b-cloud,51,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,432.0,432.0,True,False,,326,6220,76.66666666666667
77f54398c6e1,gpt-oss-20b-cloud,54,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,588.0,488.0,True,False,,317,27601,63.333333333333336
767faadc2e05,gpt-oss-20b-cloud,54,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1439.0,1339.0,True,False,,303,3536,100.0
f77f1752e17c,gpt-oss-20b-cloud,46,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,450.0,450.0,True,False,,306,3357,75.0
8314b295392b,gpt-oss-20b-cloud,57,,flagship_corruption,allowed,True,signal_game,medium,vanilla,15,108.0,108.0,True,False,,343,11351,25.0
7127ea47ffd2,gpt-oss-20b-cloud,45,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,27,877,
baaa06847bfe,gpt-oss-20b-cloud,53,,true_baseline,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,27,1016,
08bc51831c4a,gpt-oss-20b-cloud,49,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,50.0,50.0,True,False,,268,12081,25.0
b7d737327b58,gpt-oss-20b-cloud,53,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1328.0,1228.0,True,False,,305,4830,100.0
5204f5a6ab06,gpt-oss-20b-cloud,47,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,30.0,30.0,True,False,,337,7370,25.0
d709ef3f3957,gpt-oss-20b-cloud,52,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1458.0,1358.0,True,False,,324,4938,96.66666666666667
0adbcb248627,gpt-oss-20b-cloud,55,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,228.0,228.0,True,False,,322,4307,75.0
494d7ca27b31,gpt-oss-20b-cloud,58,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1116.0,1016.0,True,False,,340,36397,80.0
ffc794ee4249,gpt-oss-20b-cloud,48,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,170.0,160.0,True,False,,268,11187,93.33333333333333
70371794e8b8,gpt-oss-20b-cloud,58,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,247,3934,100.0
55916305eeff,gpt-oss-20b-cloud,44,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,414.0,414.0,True,False,,324,5614,75.0
5a27ca4374ea,gpt-oss-20b-cloud,43,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,51,1154,75.0
87164b0db2d7,gpt-oss-20b-cloud,53,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,120.0,110.0,True,False,,247,17921,81.66666666666667
47c364ab846c,gpt-oss-20b-cloud,57,,true_baseline,allowed,True,signal_game,medium,vanilla,7,50.0,50.0,True,True,7.0,160,4696,75.0
2b5602b6f469,gpt-oss-20b-cloud,48,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1012.0,912.0,True,False,,335,34728,53.333333333333336
8435b7346ee3,gpt-oss-20b-cloud,50,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,324.0,224.0,True,False,,322,27649,46.666666666666664
46995ab3493e,gpt-oss-20b-cloud,58,,flagship_corruption,allowed,True,signal_game,medium,vanilla,6,350.0,350.0,True,True,6.0,139,3312,100.0
b27cb9282932,gpt-oss-20b-cloud,57,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,381.0,281.0,True,False,,324,20534,75.0
626f4193eab4,gpt-oss-20b-cloud,46,,true_baseline,allowed,True,signal_game,medium,vanilla,10,80.0,80.0,True,True,10.0,213,15015,80.55555555555556
9787b7e571a8,gpt-oss-20b-cloud,57,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,130.0,120.0,True,False,,238,20421,81.66666666666667
715c7ec7851c,gpt-oss-20b-cloud,56,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,229,2745,100.0
7288588aeac8,gpt-oss-20b-cloud,52,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,868.0,768.0,True,False,,328,23028,70.0
768f4ec343ca,gpt-oss-20b-cloud,47,,flagship_corruption,allowed,True,signal_game,medium,vanilla,5,56.0,56.0,True,True,5.0,118,5322,25.0
6fa433cb0ae8,gpt-oss-20b-cloud,51,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,140.0,130.0,True,False,,265,9574,70.0
4211a8487e20,gpt-oss-20b-cloud,56,,baseline_flagship,allowed,True,signal_game,medium,vanilla,5,362.0,362.0,True,True,5.0,109,2812,100.0
dc53891d3998,gpt-oss-20b-cloud,47,,baseline_flagship,allowed,True,signal_game,medium,vanilla,8,316.0,316.0,True,True,8.0,181,4430,75.0
a7961ccb6c61,gpt-oss-20b-cloud,55,,true_baseline,allowed,True,signal_game,medium,vanilla,15,60.0,60.0,True,False,,321,5360,75.0
5ce3fd04641d,gpt-oss-20b-cloud,55,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,522.0,422.0,True,False,,330,11623,81.66666666666667
dd5f3458e573,gpt-oss-20b-cloud,49,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,198.0,138.0,True,False,,329,16336,41.666666666666664
1b9a64971aca,gpt-oss-20b-cloud,54,,true_baseline,allowed,True,signal_game,medium,vanilla,15,180.0,170.0,True,False,,302,5392,100.0
6fe4541ff738,gpt-oss-20b-cloud,57,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,769.0,669.0,True,False,,324,21219,80.0
e5f42e94753c,gpt-oss-20b-cloud,43,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,120.0,110.0,True,False,,230,22138,66.66666666666667
09d598387f73,gpt-oss-20b-cloud,44,,baseline_flagship,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,30,1666,
4d1d8517fec0,gpt-oss-20b-cloud,46,,baseline_flagship,allowed,True,signal_game,medium,vanilla,8,312.0,312.0,True,True,8.0,175,8288,78.57142857142857
111bfda0361d,gpt-oss-20b-cloud,45,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,150.0,140.0,True,False,,248,18517,88.33333333333333
21b05c87c0b8,gpt-oss-20b-cloud,50,,baseline_flagship,allowed,True,signal_game,medium,vanilla,6,417.0,417.0,True,True,6.0,140,4456,100.0
74e19f98ea75,gpt-oss-20b-cloud,55,,flagship_corruption,allowed,True,signal_game,medium,vanilla,13,155.0,155.0,True,True,13.0,289,6610,75.0
1a3612471044,gpt-oss-20b-cloud,50,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,252,3533,100.0
40b9e7963a31,gpt-oss-20b-cloud,53,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1022.0,922.0,True,False,,306,13371,66.66666666666667
db0a7601d7c1,gpt-oss-20b-cloud,46,,flagship_corruption,allowed,True,signal_game,medium,vanilla,4,108.0,108.0,True,True,4.0,92,6618,58.333333333333336
7f020578e35d,gpt-oss-20b-cloud,46,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,90.0,90.0,True,False,,252,28343,61.666666666666664
9848cd728f1d,gpt-oss-20b-cloud,56,,flagship_corruption,allowed,True,signal_game,medium,vanilla,6,150.0,150.0,True,True,6.0,127,6203,50.0
f789212ed514,gpt-oss-20b-cloud,52,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,247,2135,100.0
6a23465b69cb,gpt-oss-20b-cloud,47,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,671.0,571.0,True,False,,344,34950,68.33333333333333
d12e6e4c6472,gpt-oss-20b-cloud,43,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,55.0,55.0,True,False,,332,20801,26.666666666666668
476f87ff21b4,gpt-oss-20b-cloud,49,,true_baseline,allowed,True,signal_game,medium,vanilla,12,70.0,70.0,True,True,12.0,273,8131,77.27272727272727
6850e5bb36bf,gpt-oss-20b-cloud,46,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,30.0,30.0,True,False,,307,7582,25.0
8ba59a34b3dd,gpt-oss-20b-cloud,47,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,140.0,130.0,True,False,,269,12806,71.66666666666667
d895ac503e5b,gpt-oss-20b-cloud,51,,flagship_corruption,allowed,True,signal_game,medium,vanilla,3,56.0,56.0,True,True,3.0,71,2516,75.0
87dec881cd8e,gpt-oss-20b-cloud,45,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,396.0,396.0,True,False,,305,3489,75.0
b0fbe8bf33ee,gpt-oss-20b-cloud,52,,flagship_corruption,allowed,True,signal_game,medium,vanilla,7,99.0,99.0,True,True,7.0,162,11567,45.833333333333336
7ef60dc0525b,gpt-oss-20b-cloud,55,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,60.0,60.0,True,False,,249,1937,75.0
256ca60f5c72,gpt-oss-20b-cloud,49,,baseline_flagship,allowed,True,signal_game,medium,vanilla,5,191.0,191.0,True,True,5.0,115,4634,81.25
f72639b5326f,gpt-oss-20b-cloud,51,,true_baseline,allowed,True,signal_game,medium,vanilla,15,90.0,90.0,True,False,,324,5945,76.66666666666667
49c1c0b3cacb,gpt-oss-20b-cloud,45,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,896.0,796.0,True,False,,320,25370,70.0
40117eb7ec00,gpt-oss-20b-cloud,44,,true_baseline,allowed,True,signal_game,medium,vanilla,14,40.0,40.0,True,True,14.0,311,12221,25.0
50c44c073b10,gpt-oss-20b-cloud,45,,baseline_flagship,allowed,True,signal_game,medium,vanilla,11,324.0,324.0,True,True,11.0,230,8007,75.0
e2baebe07fb8,gpt-oss-20b-cloud,56,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1501.0,1401.0,True,False,,304,3466,100.0
3f923bf09b9a,gpt-oss-20b-cloud,64,,flagship_corruption,allowed,True,signal_game,medium,vanilla,4,308.0,308.0,True,True,4.0,94,2059,100.0
d8c9b062a4c1,gpt-oss-20b-cloud,72,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,90.0,80.0,True,False,,259,14925,68.33333333333333
6bbc749b8315,gpt-oss-20b-cloud,64,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,110.0,100.0,True,False,,248,30260,55.666666666666664
064291cdafbb,gpt-oss-20b-cloud,72,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,419.0,319.0,True,False,,338,19222,40.0
9526879ca01c,gpt-oss-20b-cloud,63,,baseline_flagship,allowed,True,signal_game,medium,vanilla,15,198.0,198.0,True,False,,308,9528,75.0
882fdaa39757,gpt-oss-20b-cloud,59,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1444.0,1344.0,True,False,,326,3626,100.0
f12480ef3eaa,gpt-oss-20b-cloud,71,,flagship_corruption,allowed,True,signal_game,medium,vanilla,4,77.0,77.0,True,True,4.0,97,6181,58.333333333333336
724f72c0ab0b,gpt-oss-20b-cloud,60,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,217.0,217.0,True,False,,332,8907,75.0
56d9626b8680,gpt-oss-20b-cloud,62,,true_baseline,allowed,True,signal_game,medium,vanilla,11,70.0,70.0,True,True,11.0,250,5189,75.0
5d6e9c079bf7,gpt-oss-20b-cloud,67,,true_baseline,allowed,True,signal_game,medium,vanilla,5,40.0,40.0,True,True,5.0,119,6820,50.0
ed70e6548483,gpt-oss-20b-cloud,65,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,170.0,160.0,True,False,,253,13951,93.33333333333333
c2aaff753b4b,gpt-oss-20b-cloud,61,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,854.0,754.0,True,False,,342,22052,50.0
c0b54abd330a,gpt-oss-20b-cloud,70,,flagship_corruption,allowed,True,signal_game,medium,vanilla,9,102.0,102.0,True,True,9.0,211,15892,31.25
393971b33b4c,gpt-oss-20b-cloud,66,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,140.0,130.0,True,False,,255,20259,91.66666666666667
d69a7f8f1703,gpt-oss-20b-cloud,67,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,90.0,80.0,True,False,,267,22161,53.666666666666664
d3986508c4bc,gpt-oss-20b-cloud,66,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1495.0,1395.0,True,False,,335,6266,96.66666666666667
cf5d16de988e,gpt-oss-20b-cloud,60,,baseline_flagship,allowed,True,signal_game,medium,vanilla,15,55.0,55.0,True,False,,329,20795,28.333333333333332
b6e5c0df096a,gpt-oss-20b-cloud,66,,baseline_flagship,allowed,True,signal_game,medium,vanilla,7,139.0,139.0,True,True,7.0,156,6428,75.0
ec23bba1727d,gpt-oss-20b-cloud,61,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,101.0,101.0,True,False,,347,4688,75.0
dd1ff2add570,gpt-oss-20b-cloud,68,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1422.0,1322.0,True,False,,327,4635,100.0
f1dcc725e242,gpt-oss-20b-cloud,62,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,350.0,250.0,True,False,,337,16035,38.333333333333336
8dcafd56968e,gpt-oss-20b-cloud,61,,flagship_corruption,allowed,True,signal_game,medium,vanilla,9,308.0,308.0,True,True,9.0,212,11219,43.75
fde643ff4dee,gpt-oss-20b-cloud,71,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,150.0,140.0,True,False,,266,12545,91.66666666666667
c8db5e34f381,gpt-oss-20b-cloud,67,,flagship_corruption,allowed,True,signal_game,medium,vanilla,3,103.0,103.0,True,True,3.0,78,2432,100.0
9ece25b35576,gpt-oss-20b-cloud,65,,true_baseline,allowed,True,signal_game,medium,vanilla,15,130.0,120.0,True,False,,333,29366,81.66666666666667
40a2c880d469,gpt-oss-20b-cloud,66,,flagship_corruption,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,30,1180,
57b68736c3d5,gpt-oss-20b-cloud,59,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,248,2985,100.0
df657b4a0077,gpt-oss-20b-cloud,61,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,245,2936,100.0
fcce63af3d2e,gpt-oss-20b-cloud,64,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1375.0,1275.0,True,False,,324,5763,100.0
fd8e60352c47,gpt-oss-20b-cloud,69,,true_baseline,allowed,True,signal_game,medium,vanilla,15,100.0,100.0,True,False,,326,7194,75.0
a05ecad1429a,gpt-oss-20b-cloud,69,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,467.0,467.0,True,False,,330,5061,75.0
36c3a9bfc5da,gpt-oss-20b-cloud,67,,baseline_flagship,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,30,1603,
80b787c56ca5,gpt-oss-20b-cloud,64,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,300.0,200.0,True,False,,347,12540,76.66666666666667
b16cc13d6eb9,gpt-oss-20b-cloud,65,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,106.0,106.0,True,True,2.0,51,945,75.0
82f8a7623eda,gpt-oss-20b-cloud,72,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,122.0,122.0,True,False,,339,4397,25.0
ccc0367eec8a,gpt-oss-20b-cloud,63,,true_baseline,allowed,True,signal_game,medium,vanilla,15,100.0,90.0,True,False,,322,24862,58.333333333333336
0e58396708be,gpt-oss-20b-cloud,72,,flagship_corruption,allowed,True,signal_game,medium,vanilla,15,410.0,410.0,True,True,15.0,335,8219,75.0
b7c9ef68f141,gpt-oss-20b-cloud,60,,true_baseline,allowed,True,signal_game,medium,vanilla,13,50.0,50.0,True,True,13.0,303,18106,25.0
c8502ef201ae,gpt-oss-20b-cloud,70,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1084.0,984.0,True,False,,313,22086,86.66666666666667
4199e6a4ee20,gpt-oss-20b-cloud,65,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,431.0,431.0,True,False,,348,25053,33.333333333333336
c3c579d0ec19,gpt-oss-20b-cloud,62,,baseline_flagship,allowed,True,signal_game,medium,vanilla,6,133.0,133.0,True,True,6.0,142,9983,75.0
66ae321981c2,gpt-oss-20b-cloud,60,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,208.0,208.0,True,False,,347,14178,31.666666666666668
06d93718c498,gpt-oss-20b-cloud,72,,true_baseline,allowed,True,signal_game,medium,vanilla,15,90.0,80.0,True,False,,325,5393,75.0
4ef2964b4f2b,gpt-oss-20b-cloud,69,,baseline_flagship,allowed,True,signal_game,medium,vanilla,5,395.0,395.0,True,True,5.0,117,4131,100.0
7bb402197617,gpt-oss-20b-cloud,59,,flagship_corruption,allowed,True,signal_game,medium,vanilla,5,248.0,248.0,True,True,5.0,114,2717,100.0
57e39536a002,gpt-oss-20b-cloud,71,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,30.0,30.0,True,True,2.0,51,2214,75.0
8898d99efcc2,gpt-oss-20b-cloud,61,,baseline_flagship,allowed,True,signal_game,medium,vanilla,2,101.0,101.0,True,True,2.0,52,1437,100.0
c18e66c9f5bc,gpt-oss-20b-cloud,70,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,229,4224,100.0
9e69a1db10b3,gpt-oss-20b-cloud,64,,true_baseline,allowed,True,signal_game,medium,vanilla,5,50.0,50.0,True,True,5.0,124,4135,62.5
46302881026d,gpt-oss-20b-cloud,68,,baseline_flagship,allowed,True,signal_game,medium,vanilla,5,370.0,370.0,True,True,5.0,116,3698,100.0
2fe578fea103,gpt-oss-20b-cloud,63,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,130.0,120.0,True,False,,258,22104,83.33333333333333
b32c373467bf,gpt-oss-20b-cloud,64,,baseline_flagship,allowed,True,signal_game,medium,vanilla,6,368.0,368.0,True,True,6.0,137,4045,100.0
be68481c8f44,gpt-oss-20b-cloud,67,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,259.0,259.0,True,False,,324,4320,75.0
8900113cb36f,gpt-oss-20b-cloud,69,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,631.0,631.0,True,False,,326,3278,75.0
2a9c6a85f430,gpt-oss-20b-cloud,68,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,975.0,875.0,True,False,,336,11864,56.666666666666664
a33f4872d6f7,gpt-oss-20b-cloud,68,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,180.0,170.0,True,False,,250,2579,100.0
d9477989402f,gpt-oss-20b-cloud,66,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,1308.0,1208.0,True,False,,336,17392,93.33333333333333
2581e215b7f3,gpt-oss-20b-cloud,62,,flagship_corruption,allowed,True,signal_game,medium,vanilla,2,62.0,62.0,True,True,2.0,52,1572,75.0
8614f693cec9,gpt-oss-20b-cloud,62,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,120.0,110.0,True,False,,270,22127,81.66666666666667
db5b57d7d9cf,gpt-oss-20b-cloud,62,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,527.0,427.0,True,False,,332,10746,78.33333333333333
d1247119d3a0,gpt-oss-20b-cloud,71,,true_baseline,allowed,True,signal_game,medium,vanilla,15,160.0,150.0,True,False,,349,18463,93.33333333333333
394cfb2be744,gpt-oss-20b-cloud,70,,true_baseline,allowed,True,signal_game,medium,vanilla,15,110.0,100.0,True,False,,323,35022,41.666666666666664
af4f8a7363b1,gpt-oss-20b-cloud,59,,baseline_flagship,allowed,True,signal_game,medium,vanilla,5,383.0,383.0,True,True,5.0,115,2795,100.0
bc8cd3ad1f1d,gpt-oss-20b-cloud,65,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1501.0,1401.0,True,False,,333,3576,100.0
903515d01588,gpt-oss-20b-cloud,68,,flagship_corruption,allowed,True,signal_game,medium,vanilla,9,413.0,413.0,True,True,9.0,213,7093,56.25
e7bd1226c0c2,gpt-oss-20b-cloud,70,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,798.0,798.0,True,False,,315,13320,85.0
97ad3d27caff,gpt-oss-20b-cloud,70,,baseline_flagship,allowed,True,signal_game,medium,vanilla,1,30.0,30.0,True,True,1.0,29,1392,
ba35ae7700a0,gpt-oss-20b-cloud,63,,baseline_flagship,not_allowed,False,signal_game,medium,vanilla,15,237.0,237.0,True,False,,316,5912,75.0
77163a0a0e5c,gpt-oss-20b-cloud,69,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,140.0,130.0,True,False,,258,23037,83.33333333333333
0d5b82f2e8a5,gpt-oss-20b-cloud,60,0.0,true_baseline,not_allowed,False,signal_game,medium,vanilla,15,140.0,130.0,True,False,,240,17250,81.66666666666667
9f3c07b09bf7,gpt-oss-20b-cloud,60,,flagship_corruption,allowed,True,signal_game,medium,vanilla,11,160.0,160.0,True,True,11.0,272,11420,36.0
77f13b79fdee,gpt-oss-20b-cloud,59,,true_baseline,allowed,True,signal_game,medium,vanilla,15,160.0,160.0,True,False,,329,26270,93.33333333333333
4d54753bf34c,gpt-oss-20b-cloud,63,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,1091.0,991.0,True,False,,328,23940,68.33333333333333
4607c9fbf694,gpt-oss-20b-cloud,63,,flagship_corruption,allowed,True,signal_game,medium,vanilla,4,56.0,56.0,True,True,4.0,88,4472,41.666666666666664
92488658b06c,gpt-oss-20b-cloud,67,,flagship_corruption,not_allowed,False,signal_game,medium,vanilla,15,331.0,331.0,True,False,,322,6273,75.0
