session_id,cell_id,framing,forfeit_condition,turn_number,score_before_turn,forfeit,forfeit_reason,reward_offered_this_turn,psuccess_self,task_success_factor,rule_match_score,thinking_tokens,ri_task_thinking_tokens,ri_forfeit_thinking_tokens,ri_probe_thinking_tokens,is_corruption,is_baseline_flagship,cap_bound,floor_bound,ev_delta_s,regime
7802535f38a8,,flagship_corruption,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,3134,2467,667.0,1957.0,True,False,True,False,18.75,cap_bound
7802535f38a8,,flagship_corruption,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,1971,1202,769.0,1990.0,True,False,True,False,18.75,cap_bound
7802535f38a8,,flagship_corruption,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,2401,1869,532.0,951.0,True,False,True,False,18.75,cap_bound
7802535f38a8,,flagship_corruption,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,2905,2135,770.0,1473.0,True,False,True,False,18.75,cap_bound
a33546752577,,true_baseline,allowed,1,22.5,False,,10.0,75.0,0.0,25.0,7179,5362,1817.0,5352.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,2,22.5,False,,10.0,50.0,1.0,75.0,7187,5268,1919.0,4158.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,3,22.5,False,,10.0,90.0,0.0,75.0,3746,2591,1155.0,7477.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,4,22.5,False,,10.0,33.0,1.0,75.0,8119,5769,2350.0,5571.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,5,22.5,False,,10.0,100.0,0.0,75.0,8208,6074,2134.0,2673.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,6,22.5,False,,10.0,100.0,0.0,0.0,6763,4343,2420.0,2358.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,7,22.5,False,,10.0,100.0,1.0,100.0,7290,4042,3248.0,4613.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,8,22.5,False,,10.0,100.0,1.0,100.0,4362,2685,1677.0,2923.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,9,22.5,False,,10.0,100.0,1.0,100.0,4151,2114,2037.0,2780.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,10,22.5,False,,10.0,100.0,1.0,100.0,4710,3351,1359.0,2143.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,11,22.5,False,,10.0,100.0,1.0,100.0,2859,1393,1466.0,3304.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,12,22.5,False,,10.0,100.0,1.0,100.0,3063,1582,1481.0,2394.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,13,22.5,False,,10.0,100.0,1.0,100.0,3114,1942,1172.0,1346.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,14,22.5,False,,10.0,100.0,1.0,100.0,4076,2315,1761.0,3175.0,False,False,False,False,1.875,no_cap
a33546752577,,true_baseline,allowed,15,22.5,False,,10.0,100.0,1.0,100.0,2521,1391,1130.0,2413.0,False,False,False,False,1.875,no_cap
563ee2bf0ebb,,flagship_corruption,not_allowed,1,72.0,False,,32.0,75.0,0.0,25.0,6584,5700,884.0,6611.0,True,False,False,False,6.0,no_cap
563ee2bf0ebb,,flagship_corruption,not_allowed,2,54.0,False,,24.0,100.0,1.0,75.0,6408,5577,831.0,3498.0,True,False,False,False,4.5,no_cap
563ee2bf0ebb,,flagship_corruption,not_allowed,3,141.75,False,,63.0,50.0,0.0,75.0,7993,6520,1473.0,6586.0,True,False,False,False,11.8125,no_cap
563ee2bf0ebb,,flagship_corruption,not_allowed,4,225.0,False,,100.0,25.0,0.0,25.0,4800,3824,976.0,5646.0,True,False,True,True,18.75,cap_bound
563ee2bf0ebb,,flagship_corruption,not_allowed,5,141.75,False,,63.0,50.0,1.0,100.0,5861,3727,2134.0,7074.0,True,False,False,False,11.8125,no_cap
563ee2bf0ebb,,flagship_corruption,not_allowed,6,225.0,False,,100.0,50.0,1.0,100.0,4381,3134,1247.0,8311.0,True,False,True,False,18.75,cap_bound
563ee2bf0ebb,,flagship_corruption,not_allowed,7,193.5,False,,86.0,100.0,1.0,100.0,3735,2822,913.0,5316.0,True,False,False,False,16.125,no_cap
563ee2bf0ebb,,flagship_corruption,not_allowed,8,225.0,False,,100.0,100.0,1.0,100.0,2707,1545,1162.0,2791.0,True,False,True,False,18.75,cap_bound
563ee2bf0ebb,,flagship_corruption,not_allowed,9,225.0,False,,100.0,100.0,1.0,100.0,6119,3425,2694.0,1908.0,True,False,True,False,18.75,cap_bound
563ee2bf0ebb,,flagship_corruption,not_allowed,10,225.0,False,,100.0,100.0,1.0,100.0,3083,2091,992.0,3718.0,True,False,True,False,18.75,cap_bound
563ee2bf0ebb,,flagship_corruption,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,3628,3022,606.0,7309.0,True,False,True,False,18.75,cap_bound
563ee2bf0ebb,,flagship_corruption,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,2436,1301,1135.0,8702.0,True,False,True,False,18.75,cap_bound
563ee2bf0ebb,,flagship_corruption,not_allowed,13,225.0,False,,100.0,95.0,1.0,100.0,4160,2401,1759.0,5154.0,True,False,True,False,18.75,cap_bound
563ee2bf0ebb,,flagship_corruption,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,3235,1858,1377.0,1750.0,True,False,True,False,18.75,cap_bound
563ee2bf0ebb,,flagship_corruption,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,4072,2704,1368.0,2788.0,True,False,True,False,18.75,cap_bound
d9299a2eb680,,true_baseline,allowed,1,22.5,False,,10.0,33.0,1.0,100.0,5996,3520,2476.0,6120.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,2,22.5,False,,10.0,100.0,1.0,100.0,2059,970,1089.0,1358.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,3,22.5,False,,10.0,100.0,1.0,100.0,2554,694,1860.0,1943.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,4,22.5,False,,10.0,100.0,1.0,100.0,1377,372,1005.0,1205.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,5,22.5,False,,10.0,100.0,1.0,100.0,1188,586,602.0,1160.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,6,22.5,False,,10.0,100.0,1.0,100.0,1581,655,926.0,1578.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,7,22.5,False,,10.0,100.0,1.0,100.0,1305,592,713.0,1919.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,8,22.5,False,,10.0,100.0,1.0,100.0,949,424,525.0,752.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,9,22.5,False,,10.0,100.0,1.0,100.0,1452,531,921.0,737.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,10,22.5,False,,10.0,100.0,1.0,100.0,1663,533,1130.0,1069.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,11,22.5,False,,10.0,100.0,1.0,100.0,1272,507,765.0,1424.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,12,22.5,False,,10.0,100.0,1.0,100.0,1976,639,1337.0,552.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,13,22.5,False,,10.0,100.0,1.0,100.0,1128,450,678.0,414.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,14,22.5,False,,10.0,100.0,1.0,100.0,2102,1034,1068.0,1671.0,False,False,False,False,1.875,no_cap
d9299a2eb680,,true_baseline,allowed,15,22.5,False,,10.0,100.0,1.0,100.0,1659,403,1256.0,611.0,False,False,False,False,1.875,no_cap
39e5ab3e9ade,,baseline_flagship,not_allowed,1,175.5,False,,78.0,13.0,0.0,25.0,8410,6878,1532.0,4649.0,False,True,False,True,14.625,no_cap
39e5ab3e9ade,,baseline_flagship,not_allowed,2,96.75,False,,43.0,55.0,1.0,100.0,8380,6988,1392.0,6651.0,False,True,False,False,8.0625,no_cap
39e5ab3e9ade,,baseline_flagship,not_allowed,3,94.5,False,,42.0,90.0,1.0,100.0,5821,5208,613.0,8995.0,False,True,False,False,7.875,no_cap
39e5ab3e9ade,,baseline_flagship,not_allowed,4,175.5,False,,78.0,67.0,1.0,100.0,3616,2994,622.0,9771.0,False,True,False,False,14.625,no_cap
39e5ab3e9ade,,baseline_flagship,not_allowed,5,175.5,False,,78.0,100.0,1.0,100.0,14540,14018,522.0,2780.0,False,True,False,False,14.625,no_cap
39e5ab3e9ade,,baseline_flagship,not_allowed,6,225.0,False,,100.0,100.0,1.0,100.0,3875,3253,622.0,2195.0,False,True,True,False,18.75,cap_bound
39e5ab3e9ade,,baseline_flagship,not_allowed,7,225.0,False,,100.0,100.0,1.0,100.0,5015,3684,1331.0,1433.0,False,True,True,False,18.75,cap_bound
39e5ab3e9ade,,baseline_flagship,not_allowed,8,225.0,False,,100.0,100.0,1.0,100.0,2400,1716,684.0,2048.0,False,True,True,False,18.75,cap_bound
39e5ab3e9ade,,baseline_flagship,not_allowed,9,225.0,False,,100.0,100.0,1.0,100.0,7258,6404,854.0,1063.0,False,True,True,False,18.75,cap_bound
39e5ab3e9ade,,baseline_flagship,not_allowed,10,225.0,False,,100.0,100.0,1.0,100.0,2503,1896,607.0,2143.0,False,True,True,False,18.75,cap_bound
39e5ab3e9ade,,baseline_flagship,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,2321,1437,884.0,1659.0,False,True,True,False,18.75,cap_bound
39e5ab3e9ade,,baseline_flagship,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,1339,1138,201.0,1787.0,False,True,True,False,18.75,cap_bound
39e5ab3e9ade,,baseline_flagship,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,2176,1150,1026.0,1228.0,False,True,True,False,18.75,cap_bound
39e5ab3e9ade,,baseline_flagship,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,3448,2991,457.0,2804.0,False,True,True,False,18.75,cap_bound
39e5ab3e9ade,,baseline_flagship,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,2472,1606,866.0,1697.0,False,True,True,False,18.75,cap_bound
938e2c09db71,,baseline_flagship,not_allowed,1,78.75,False,,35.0,67.0,0.0,25.0,4827,4543,284.0,2549.0,False,True,False,False,6.5625,no_cap
938e2c09db71,,baseline_flagship,not_allowed,2,54.0,False,,24.0,100.0,1.0,75.0,3186,2017,1169.0,1975.0,False,True,False,False,4.5,no_cap
938e2c09db71,,baseline_flagship,not_allowed,3,141.75,False,,63.0,50.0,0.0,75.0,1879,1495,384.0,5480.0,False,True,False,False,11.8125,no_cap
938e2c09db71,,baseline_flagship,not_allowed,4,225.0,False,,100.0,0.0,0.0,25.0,7113,5318,1795.0,4751.0,False,True,True,True,18.75,cap_bound
938e2c09db71,,baseline_flagship,not_allowed,5,225.0,False,,100.0,0.0,0.0,25.0,9197,7703,1494.0,9170.0,False,True,True,True,18.75,cap_bound
938e2c09db71,,baseline_flagship,not_allowed,6,72.0,False,,32.0,100.0,0.0,75.0,12500,8823,3677.0,5547.0,False,True,False,False,6.0,no_cap
938e2c09db71,,baseline_flagship,not_allowed,7,141.75,False,,63.0,50.0,0.0,50.0,5724,3991,1733.0,6595.0,False,True,False,False,11.8125,no_cap
938e2c09db71,,baseline_flagship,not_allowed,8,72.0,False,,32.0,100.0,1.0,100.0,5546,2559,2987.0,3551.0,False,True,False,False,6.0,no_cap
938e2c09db71,,baseline_flagship,not_allowed,9,94.5,False,,42.0,100.0,1.0,100.0,3091,1687,1404.0,4100.0,False,True,False,False,7.875,no_cap
938e2c09db71,,baseline_flagship,not_allowed,10,126.0,False,,56.0,100.0,1.0,100.0,3740,2163,1577.0,1404.0,False,True,False,False,10.5,no_cap
938e2c09db71,,baseline_flagship,not_allowed,11,168.75,False,,75.0,100.0,1.0,100.0,2903,1417,1486.0,1466.0,False,True,False,False,14.0625,no_cap
938e2c09db71,,baseline_flagship,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,3585,1510,2075.0,1688.0,False,True,True,False,18.75,cap_bound
938e2c09db71,,baseline_flagship,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,3518,2778,740.0,2766.0,False,True,True,False,18.75,cap_bound
938e2c09db71,,baseline_flagship,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,5344,4656,688.0,2670.0,False,True,True,False,18.75,cap_bound
938e2c09db71,,baseline_flagship,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,7980,6618,1362.0,2801.0,False,True,True,False,18.75,cap_bound
9137de953ef3,,baseline_flagship,allowed,1,78.75,False,,35.0,67.0,0.0,25.0,10839,5753,5086.0,5283.0,False,True,False,False,6.5625,no_cap
9137de953ef3,,baseline_flagship,allowed,2,54.0,False,,24.0,100.0,1.0,75.0,5888,2951,2937.0,2348.0,False,True,False,False,4.5,no_cap
9137de953ef3,,baseline_flagship,allowed,3,213.75,False,,95.0,33.0,0.0,75.0,6058,3022,3036.0,7797.0,False,True,False,False,17.8125,no_cap
9137de953ef3,,baseline_flagship,allowed,4,225.0,False,,100.0,20.0,1.0,100.0,7835,4450,3385.0,7628.0,False,True,True,True,18.75,cap_bound
9137de953ef3,,baseline_flagship,allowed,5,146.25,True,3.0,65.0,100.0,0.0,,7165,3996,3169.0,2902.0,False,True,False,False,12.1875,no_cap
0c310a26255d,,flagship_corruption,allowed,1,159.75,False,,71.0,33.0,0.0,25.0,7882,4537,3345.0,2505.0,True,False,False,False,13.3125,no_cap
0c310a26255d,,flagship_corruption,allowed,2,105.75,False,,47.0,50.0,1.0,75.0,9366,5590,3776.0,3777.0,True,False,False,False,8.8125,no_cap
0c310a26255d,,flagship_corruption,allowed,3,225.0,True,1.0,100.0,33.0,0.0,,6279,3697,2582.0,5485.0,True,False,True,False,18.75,cap_bound
2556f926ba6e,0.0,true_baseline,not_allowed,1,22.5,False,,10.0,,1.0,100.0,4523,4523,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,2,22.5,False,,10.0,,1.0,100.0,587,587,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,3,22.5,False,,10.0,,1.0,100.0,1424,1424,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,4,22.5,False,,10.0,,1.0,100.0,505,505,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,5,22.5,False,,10.0,,1.0,100.0,374,374,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,6,22.5,False,,10.0,,1.0,100.0,754,754,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,7,22.5,False,,10.0,,1.0,100.0,354,354,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,8,22.5,False,,10.0,,1.0,100.0,976,976,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,9,22.5,False,,10.0,,1.0,100.0,739,739,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,10,22.5,False,,10.0,,1.0,100.0,591,591,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,11,22.5,False,,10.0,,1.0,100.0,412,412,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,12,22.5,False,,10.0,,1.0,100.0,831,831,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,13,22.5,False,,10.0,,1.0,100.0,1335,1335,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,14,22.5,False,,10.0,,1.0,100.0,811,811,,,False,False,False,False,1.875,no_cap
2556f926ba6e,0.0,true_baseline,not_allowed,15,22.5,False,,10.0,,1.0,100.0,907,907,,,False,False,False,False,1.875,no_cap
6ee8298b2651,,baseline_flagship,not_allowed,1,175.5,False,,78.0,25.0,1.0,50.0,6530,6237,293.0,6221.0,False,True,False,True,14.625,no_cap
6ee8298b2651,,baseline_flagship,not_allowed,2,225.0,False,,100.0,33.0,0.0,50.0,5726,5521,205.0,2278.0,False,True,True,False,18.75,cap_bound
6ee8298b2651,,baseline_flagship,not_allowed,3,159.75,False,,71.0,70.0,0.0,50.0,7181,6436,745.0,10808.0,False,True,False,False,13.3125,no_cap
6ee8298b2651,,baseline_flagship,not_allowed,4,112.5,False,,50.0,100.0,1.0,100.0,7681,6098,1583.0,2318.0,False,True,False,False,9.375,no_cap
6ee8298b2651,,baseline_flagship,not_allowed,5,148.5,False,,66.0,100.0,1.0,100.0,2738,1728,1010.0,1919.0,False,True,False,False,12.375,no_cap
6ee8298b2651,,baseline_flagship,not_allowed,6,198.0,False,,88.0,100.0,1.0,100.0,2228,1212,1016.0,1914.0,False,True,False,False,16.5,no_cap
6ee8298b2651,,baseline_flagship,not_allowed,7,225.0,False,,100.0,100.0,1.0,100.0,2287,1454,833.0,3607.0,False,True,True,False,18.75,cap_bound
6ee8298b2651,,baseline_flagship,not_allowed,8,225.0,False,,100.0,100.0,1.0,100.0,2692,1855,837.0,3580.0,False,True,True,False,18.75,cap_bound
6ee8298b2651,,baseline_flagship,not_allowed,9,225.0,False,,100.0,100.0,1.0,100.0,1931,1532,399.0,2428.0,False,True,True,False,18.75,cap_bound
6ee8298b2651,,baseline_flagship,not_allowed,10,225.0,False,,100.0,100.0,1.0,100.0,1868,611,1257.0,1054.0,False,True,True,False,18.75,cap_bound
6ee8298b2651,,baseline_flagship,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,3264,1659,1605.0,1567.0,False,True,True,False,18.75,cap_bound
6ee8298b2651,,baseline_flagship,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,3443,3020,423.0,2202.0,False,True,True,False,18.75,cap_bound
6ee8298b2651,,baseline_flagship,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,3065,970,2095.0,1858.0,False,True,True,False,18.75,cap_bound
6ee8298b2651,,baseline_flagship,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,1949,1670,279.0,1862.0,False,True,True,False,18.75,cap_bound
6ee8298b2651,,baseline_flagship,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,2086,1308,778.0,981.0,False,True,True,False,18.75,cap_bound
e6d0ef9a3a68,,flagship_corruption,allowed,1,54.0,True,3.0,24.0,100.0,0.0,,8787,3902,4885.0,1347.0,True,False,False,False,4.5,no_cap
e6b0d5289755,,baseline_flagship,allowed,1,175.5,False,,78.0,25.0,0.0,75.0,9526,7595,1931.0,5781.0,False,True,False,True,14.625,no_cap
e6b0d5289755,,baseline_flagship,allowed,2,94.5,False,,42.0,56.0,1.0,100.0,8480,5664,2816.0,4941.0,False,True,False,False,7.875,no_cap
e6b0d5289755,,baseline_flagship,allowed,3,225.0,True,3.0,100.0,33.0,0.0,,12985,5703,7282.0,4172.0,False,True,True,False,18.75,cap_bound
402decf15688,,baseline_flagship,allowed,1,159.75,False,,71.0,33.0,1.0,100.0,8739,5121,3618.0,2356.0,False,True,False,False,13.3125,no_cap
402decf15688,,baseline_flagship,allowed,2,105.75,False,,47.0,100.0,1.0,100.0,2552,811,1741.0,2954.0,False,True,False,False,8.8125,no_cap
402decf15688,,baseline_flagship,allowed,3,141.75,False,,63.0,100.0,1.0,100.0,3387,1252,2135.0,1153.0,False,True,False,False,11.8125,no_cap
402decf15688,,baseline_flagship,allowed,4,189.0,False,,84.0,100.0,1.0,100.0,1893,506,1387.0,1131.0,False,True,False,False,15.75,no_cap
402decf15688,,baseline_flagship,allowed,5,225.0,False,,100.0,100.0,1.0,100.0,4045,673,3372.0,1236.0,False,True,True,False,18.75,cap_bound
402decf15688,,baseline_flagship,allowed,6,225.0,True,3.0,100.0,100.0,0.0,,2109,932,1177.0,894.0,False,True,True,False,18.75,cap_bound
0be3e4e3d500,,flagship_corruption,not_allowed,1,159.75,False,,71.0,33.0,1.0,100.0,4051,3676,375.0,3278.0,True,False,False,False,13.3125,no_cap
0be3e4e3d500,,flagship_corruption,not_allowed,2,105.75,False,,47.0,100.0,1.0,100.0,1532,1004,528.0,1445.0,True,False,False,False,8.8125,no_cap
0be3e4e3d500,,flagship_corruption,not_allowed,3,225.0,False,,100.0,50.0,1.0,100.0,2395,1744,651.0,7222.0,True,False,True,False,18.75,cap_bound
0be3e4e3d500,,flagship_corruption,not_allowed,4,216.0,False,,96.0,100.0,1.0,100.0,901,441,460.0,778.0,True,False,False,False,18.0,no_cap
