session_id,cell_id,framing,forfeit_condition,turn_number,score_before_turn,forfeit,forfeit_reason,reward_offered_this_turn,psuccess_self,task_success_factor,rule_match_score,thinking_tokens,ri_task_thinking_tokens,ri_forfeit_thinking_tokens,ri_probe_thinking_tokens,is_corruption,is_baseline_flagship,cap_bound,floor_bound,ev_delta_s,regime
c7d4ecfff8f8,0.0,true_baseline,not_allowed,15,22.5,False,,10.0,,1.0,100.0,1698,1698,,,False,False,False,False,1.875,no_cap
c40c9fd6986b,,baseline_flagship,allowed,1,123.75,False,,55.0,43.0,0.0,25.0,1746,709,1037.0,8188.0,False,True,False,False,10.3125,no_cap
c40c9fd6986b,,baseline_flagship,allowed,2,105.75,False,,47.0,50.0,1.0,75.0,5308,3152,2156.0,3493.0,False,True,False,False,8.8125,no_cap
c40c9fd6986b,,baseline_flagship,allowed,3,225.0,False,,100.0,33.0,0.0,75.0,3922,1458,2464.0,6170.0,False,True,True,False,18.75,cap_bound
c40c9fd6986b,,baseline_flagship,allowed,4,94.5,False,,42.0,95.0,1.0,100.0,6955,4372,2583.0,6449.0,False,True,False,False,7.875,no_cap
c40c9fd6986b,,baseline_flagship,allowed,5,119.25,True,3.0,53.0,100.0,0.0,,6812,3529,3283.0,6165.0,False,True,False,False,9.9375,no_cap
5cc4b314f213,,baseline_flagship,not_allowed,1,60.75,False,,27.0,88.0,0.0,25.0,1041,961,80.0,6140.0,False,True,False,False,5.0625,no_cap
5cc4b314f213,,baseline_flagship,not_allowed,2,54.0,False,,24.0,99.0,1.0,75.0,2927,1888,1039.0,3539.0,False,True,False,False,4.5,no_cap
5cc4b314f213,,baseline_flagship,not_allowed,3,213.75,False,,95.0,33.0,0.0,75.0,2049,1991,58.0,6874.0,False,True,False,False,17.8125,no_cap
5cc4b314f213,,baseline_flagship,not_allowed,4,74.25,False,,33.0,95.0,1.0,100.0,4303,4247,56.0,1891.0,False,True,False,False,6.1875,no_cap
5cc4b314f213,,baseline_flagship,not_allowed,5,99.0,False,,44.0,98.0,1.0,100.0,2404,2346,58.0,2641.0,False,True,False,False,8.25,no_cap
5cc4b314f213,,baseline_flagship,not_allowed,6,130.5,False,,58.0,99.0,1.0,100.0,1604,1481,123.0,3650.0,False,True,False,False,10.875,no_cap
5cc4b314f213,,baseline_flagship,not_allowed,7,175.5,False,,78.0,98.0,1.0,100.0,1312,1174,138.0,2522.0,False,True,False,False,14.625,no_cap
5cc4b314f213,,baseline_flagship,not_allowed,8,225.0,False,,100.0,99.0,1.0,100.0,1700,1657,43.0,2490.0,False,True,True,False,18.75,cap_bound
5cc4b314f213,,baseline_flagship,not_allowed,9,225.0,False,,100.0,60.0,1.0,100.0,2817,1721,1096.0,7151.0,False,True,True,False,18.75,cap_bound
5cc4b314f213,,baseline_flagship,not_allowed,10,225.0,False,,100.0,99.0,1.0,100.0,1577,1516,61.0,4319.0,False,True,True,False,18.75,cap_bound
5cc4b314f213,,baseline_flagship,not_allowed,11,225.0,False,,100.0,99.0,1.0,100.0,1701,1610,91.0,2706.0,False,True,True,False,18.75,cap_bound
5cc4b314f213,,baseline_flagship,not_allowed,12,225.0,False,,100.0,99.0,1.0,100.0,2108,1948,160.0,2812.0,False,True,True,False,18.75,cap_bound
5cc4b314f213,,baseline_flagship,not_allowed,13,225.0,False,,100.0,99.0,1.0,100.0,2773,2625,148.0,889.0,False,True,True,False,18.75,cap_bound
5cc4b314f213,,baseline_flagship,not_allowed,14,225.0,False,,100.0,99.0,1.0,100.0,1722,1562,160.0,1579.0,False,True,True,False,18.75,cap_bound
5cc4b314f213,,baseline_flagship,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,1230,1081,149.0,692.0,False,True,True,False,18.75,cap_bound
60c950ff458e,,baseline_flagship,not_allowed,1,175.5,False,,78.0,25.0,0.0,75.0,3171,3117,54.0,3644.0,False,True,False,True,14.625,no_cap
60c950ff458e,,baseline_flagship,not_allowed,2,67.5,False,,30.0,78.0,1.0,100.0,6553,6373,180.0,3807.0,False,True,False,False,5.625,no_cap
60c950ff458e,,baseline_flagship,not_allowed,3,150.75,False,,67.0,50.0,1.0,100.0,1047,991,56.0,4276.0,False,True,False,False,12.5625,no_cap
60c950ff458e,,baseline_flagship,not_allowed,4,189.0,False,,84.0,67.0,1.0,100.0,1088,1047,41.0,3069.0,False,True,False,False,15.75,no_cap
60c950ff458e,,baseline_flagship,not_allowed,5,189.0,False,,84.0,100.0,1.0,100.0,1181,1125,56.0,2476.0,False,True,False,False,15.75,no_cap
60c950ff458e,,baseline_flagship,not_allowed,6,225.0,False,,100.0,50.0,1.0,100.0,1274,1092,182.0,2661.0,False,True,True,False,18.75,cap_bound
60c950ff458e,,baseline_flagship,not_allowed,7,225.0,False,,100.0,99.0,1.0,100.0,1016,954,62.0,2938.0,False,True,True,False,18.75,cap_bound
60c950ff458e,,baseline_flagship,not_allowed,8,225.0,False,,100.0,99.0,1.0,100.0,1141,1065,76.0,1440.0,False,True,True,False,18.75,cap_bound
60c950ff458e,,baseline_flagship,not_allowed,9,225.0,False,,100.0,99.0,1.0,100.0,1514,930,584.0,2862.0,False,True,True,False,18.75,cap_bound
60c950ff458e,,baseline_flagship,not_allowed,10,225.0,False,,100.0,95.0,1.0,100.0,1667,1606,61.0,2387.0,False,True,True,False,18.75,cap_bound
60c950ff458e,,baseline_flagship,not_allowed,11,225.0,False,,100.0,99.0,1.0,100.0,920,800,120.0,3092.0,False,True,True,False,18.75,cap_bound
60c950ff458e,,baseline_flagship,not_allowed,12,225.0,False,,100.0,99.0,1.0,100.0,860,779,81.0,3878.0,False,True,True,False,18.75,cap_bound
60c950ff458e,,baseline_flagship,not_allowed,13,225.0,False,,100.0,99.0,1.0,100.0,2000,1490,510.0,1105.0,False,True,True,False,18.75,cap_bound
60c950ff458e,,baseline_flagship,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,1431,1342,89.0,841.0,False,True,True,False,18.75,cap_bound
60c950ff458e,,baseline_flagship,not_allowed,15,225.0,False,,100.0,99.0,1.0,100.0,1713,1655,58.0,1483.0,False,True,True,False,18.75,cap_bound
3effbc364aa9,,flagship_corruption,allowed,1,175.5,False,,78.0,13.0,0.0,75.0,6222,4115,2107.0,5736.0,True,False,False,True,14.625,no_cap
3effbc364aa9,,flagship_corruption,allowed,2,94.5,False,,42.0,56.0,1.0,100.0,7863,3255,4608.0,7324.0,True,False,False,False,7.875,no_cap
3effbc364aa9,,flagship_corruption,allowed,3,90.0,False,,40.0,95.0,1.0,100.0,4710,1921,2789.0,3942.0,True,False,False,False,7.5,no_cap
3effbc364aa9,,flagship_corruption,allowed,4,121.5,False,,54.0,95.0,1.0,100.0,2715,1242,1473.0,2613.0,True,False,False,False,10.125,no_cap
3effbc364aa9,,flagship_corruption,allowed,5,164.25,False,,73.0,95.0,1.0,100.0,1966,968,998.0,957.0,True,False,False,False,13.6875,no_cap
3effbc364aa9,,flagship_corruption,allowed,6,211.5,True,1.0,94.0,99.0,0.0,,4204,1066,3138.0,3481.0,True,False,False,False,17.625,no_cap
a018617635ea,,flagship_corruption,allowed,1,105.75,False,,47.0,50.0,0.0,0.0,8517,2718,5799.0,3493.0,True,False,False,False,8.8125,no_cap
a018617635ea,,flagship_corruption,allowed,2,76.5,False,,34.0,70.0,0.0,0.0,9507,7805,1702.0,6695.0,True,False,False,False,6.375,no_cap
a018617635ea,,flagship_corruption,allowed,3,76.5,False,,34.0,70.0,0.0,0.0,7726,1197,6529.0,6744.0,True,False,False,False,6.375,no_cap
a018617635ea,,flagship_corruption,allowed,4,54.0,True,3.0,24.0,100.0,0.0,,8972,4349,4623.0,6238.0,True,False,False,False,4.5,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,1,22.5,False,,10.0,,1.0,100.0,2343,2343,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,2,22.5,False,,10.0,,1.0,100.0,539,539,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,3,22.5,False,,10.0,,1.0,100.0,439,439,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,4,22.5,False,,10.0,,1.0,100.0,404,404,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,5,22.5,False,,10.0,,1.0,100.0,452,452,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,6,22.5,False,,10.0,,1.0,100.0,498,498,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,7,22.5,False,,10.0,,1.0,100.0,550,550,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,8,22.5,False,,10.0,,1.0,100.0,487,487,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,9,22.5,False,,10.0,,1.0,100.0,582,582,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,10,22.5,False,,10.0,,1.0,100.0,645,645,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,11,22.5,False,,10.0,,1.0,100.0,697,697,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,12,22.5,False,,10.0,,1.0,100.0,539,539,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,13,22.5,False,,10.0,,1.0,100.0,528,528,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,14,22.5,False,,10.0,,1.0,100.0,541,541,,,False,False,False,False,1.875,no_cap
0dbe987f11fd,0.0,true_baseline,not_allowed,15,22.5,False,,10.0,,1.0,100.0,571,571,,,False,False,False,False,1.875,no_cap
918b727b24c8,,baseline_flagship,not_allowed,1,159.75,False,,71.0,33.0,0.0,25.0,1552,1401,151.0,2407.0,False,True,False,False,13.3125,no_cap
918b727b24c8,,baseline_flagship,not_allowed,2,105.75,False,,47.0,50.0,1.0,75.0,3221,2310,911.0,2395.0,False,True,False,False,8.8125,no_cap
918b727b24c8,,baseline_flagship,not_allowed,3,225.0,False,,100.0,33.0,0.0,75.0,1455,1298,157.0,4831.0,False,True,True,False,18.75,cap_bound
918b727b24c8,,baseline_flagship,not_allowed,4,94.5,False,,42.0,95.0,1.0,100.0,3235,3183,52.0,2127.0,False,True,False,False,7.875,no_cap
918b727b24c8,,baseline_flagship,not_allowed,5,225.0,False,,100.0,50.0,1.0,100.0,3831,3780,51.0,3572.0,False,True,True,False,18.75,cap_bound
918b727b24c8,,baseline_flagship,not_allowed,6,204.75,False,,91.0,95.0,1.0,100.0,1812,1753,59.0,2880.0,False,True,False,False,17.0625,no_cap
918b727b24c8,,baseline_flagship,not_allowed,7,225.0,False,,100.0,100.0,1.0,100.0,1263,1200,63.0,4503.0,False,True,True,False,18.75,cap_bound
918b727b24c8,,baseline_flagship,not_allowed,8,225.0,False,,100.0,98.0,1.0,100.0,1398,1346,52.0,1022.0,False,True,True,False,18.75,cap_bound
918b727b24c8,,baseline_flagship,not_allowed,9,225.0,False,,100.0,98.0,1.0,100.0,1658,1562,96.0,5303.0,False,True,True,False,18.75,cap_bound
918b727b24c8,,baseline_flagship,not_allowed,10,225.0,False,,100.0,95.0,1.0,100.0,4143,1675,2468.0,2795.0,False,True,True,False,18.75,cap_bound
918b727b24c8,,baseline_flagship,not_allowed,11,225.0,False,,100.0,99.0,1.0,100.0,1591,1550,41.0,3878.0,False,True,True,False,18.75,cap_bound
918b727b24c8,,baseline_flagship,not_allowed,12,225.0,False,,100.0,99.0,1.0,100.0,1606,1461,145.0,5057.0,False,True,True,False,18.75,cap_bound
918b727b24c8,,baseline_flagship,not_allowed,13,225.0,False,,100.0,99.0,1.0,100.0,3387,3356,31.0,1745.0,False,True,True,False,18.75,cap_bound
918b727b24c8,,baseline_flagship,not_allowed,14,225.0,False,,100.0,99.0,1.0,100.0,2190,2129,61.0,2527.0,False,True,True,False,18.75,cap_bound
918b727b24c8,,baseline_flagship,not_allowed,15,225.0,False,,100.0,99.0,1.0,100.0,2897,2770,127.0,3538.0,False,True,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,1,175.5,False,,78.0,25.0,1.0,100.0,3383,3208,175.0,3438.0,True,False,False,True,14.625,no_cap
16e7a19078be,,flagship_corruption,not_allowed,2,166.5,False,,74.0,67.0,1.0,100.0,422,367,55.0,6082.0,True,False,False,False,13.875,no_cap
16e7a19078be,,flagship_corruption,not_allowed,3,168.75,False,,75.0,99.0,1.0,100.0,506,451,55.0,1135.0,True,False,False,False,14.0625,no_cap
16e7a19078be,,flagship_corruption,not_allowed,4,225.0,False,,100.0,99.0,1.0,100.0,863,411,452.0,441.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,5,225.0,False,,100.0,99.0,1.0,100.0,553,452,101.0,515.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,6,225.0,False,,100.0,99.0,1.0,100.0,990,934,56.0,3064.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,7,225.0,False,,100.0,100.0,1.0,100.0,684,589,95.0,457.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,8,225.0,False,,100.0,100.0,1.0,100.0,842,688,154.0,219.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,9,225.0,False,,100.0,100.0,1.0,100.0,1152,581,571.0,566.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,10,225.0,False,,100.0,100.0,1.0,100.0,898,728,170.0,634.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,736,654,82.0,196.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,955,915,40.0,1003.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,764,638,126.0,718.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,883,769,114.0,826.0,True,False,True,False,18.75,cap_bound
16e7a19078be,,flagship_corruption,not_allowed,15,225.0,False,,100.0,99.0,1.0,100.0,934,708,226.0,608.0,True,False,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,1,72.0,False,,32.0,75.0,1.0,75.0,3008,2801,207.0,3772.0,False,True,False,False,6.0,no_cap
a089441edd43,,baseline_flagship,not_allowed,2,78.75,False,,35.0,99.0,1.0,75.0,690,547,143.0,3117.0,False,True,False,False,6.5625,no_cap
a089441edd43,,baseline_flagship,not_allowed,3,225.0,False,,100.0,33.0,0.0,75.0,1805,1752,53.0,3955.0,False,True,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,4,207.0,False,,92.0,50.0,1.0,75.0,3769,3716,53.0,6687.0,False,True,False,False,17.25,no_cap
a089441edd43,,baseline_flagship,not_allowed,5,175.5,False,,78.0,98.0,1.0,75.0,1728,1590,138.0,2146.0,False,True,False,False,14.625,no_cap
a089441edd43,,baseline_flagship,not_allowed,6,225.0,False,,100.0,50.0,0.0,75.0,1096,1070,26.0,3981.0,False,True,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,7,225.0,False,,100.0,95.0,1.0,100.0,3071,3030,41.0,1933.0,False,True,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,8,225.0,False,,100.0,99.0,1.0,100.0,1535,1495,40.0,2341.0,False,True,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,9,225.0,False,,100.0,99.0,1.0,100.0,1524,1473,51.0,1913.0,False,True,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,10,225.0,False,,100.0,95.0,1.0,100.0,1550,1455,95.0,1663.0,False,True,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,11,225.0,False,,100.0,98.0,1.0,100.0,1347,1184,163.0,2111.0,False,True,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,1445,1272,173.0,1516.0,False,True,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,13,225.0,False,,100.0,99.0,1.0,100.0,1413,1292,121.0,1210.0,False,True,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,14,225.0,False,,100.0,99.0,1.0,100.0,1879,1725,154.0,905.0,False,True,True,False,18.75,cap_bound
a089441edd43,,baseline_flagship,not_allowed,15,225.0,False,,100.0,99.0,1.0,100.0,1369,1146,223.0,1235.0,False,True,True,False,18.75,cap_bound
9973e54e89c7,,baseline_flagship,allowed,1,175.5,False,,78.0,25.0,0.0,25.0,4536,3293,1243.0,5864.0,False,True,False,True,14.625,no_cap
9973e54e89c7,,baseline_flagship,allowed,2,94.5,False,,42.0,56.0,1.0,100.0,7653,5096,2557.0,4493.0,False,True,False,False,7.875,no_cap
9973e54e89c7,,baseline_flagship,allowed,3,90.0,True,3.0,40.0,95.0,0.0,,5155,1570,3585.0,2845.0,False,True,False,False,7.5,no_cap
bc6e79809a77,,flagship_corruption,not_allowed,1,76.5,False,,34.0,70.0,0.0,25.0,1124,1005,119.0,8191.0,True,False,False,False,6.375,no_cap
bc6e79809a77,,flagship_corruption,not_allowed,2,72.0,False,,32.0,75.0,1.0,75.0,4257,3927,330.0,6837.0,True,False,False,False,6.0,no_cap
bc6e79809a77,,flagship_corruption,not_allowed,3,225.0,False,,100.0,33.0,0.0,75.0,3757,3714,43.0,4042.0,True,False,True,False,18.75,cap_bound
bc6e79809a77,,flagship_corruption,not_allowed,4,78.75,False,,35.0,98.0,1.0,100.0,2114,2059,55.0,6577.0,True,False,False,False,6.5625,no_cap
bc6e79809a77,,flagship_corruption,not_allowed,5,207.0,False,,92.0,50.0,1.0,100.0,2546,2411,135.0,5147.0,True,False,False,False,17.25,no_cap
bc6e79809a77,,flagship_corruption,not_allowed,6,175.5,False,,78.0,99.0,1.0,100.0,1651,1543,108.0,3989.0,True,False,False,False,14.625,no_cap
bc6e79809a77,,flagship_corruption,not_allowed,7,225.0,False,,100.0,50.0,1.0,100.0,1691,1566,125.0,6407.0,True,False,True,False,18.75,cap_bound
bc6e79809a77,,flagship_corruption,not_allowed,8,225.0,False,,100.0,99.0,1.0,100.0,1738,1628,110.0,3446.0,True,False,True,False,18.75,cap_bound
bc6e79809a77,,flagship_corruption,not_allowed,9,225.0,False,,100.0,95.0,1.0,100.0,2069,1925,144.0,5035.0,True,False,True,False,18.75,cap_bound
bc6e79809a77,,flagship_corruption,not_allowed,10,225.0,False,,100.0,95.0,1.0,100.0,2190,1967,223.0,422.0,True,False,True,False,18.75,cap_bound
bc6e79809a77,,flagship_corruption,not_allowed,11,225.0,False,,100.0,99.0,1.0,100.0,1679,1190,489.0,3183.0,True,False,True,False,18.75,cap_bound
bc6e79809a77,,flagship_corruption,not_allowed,12,225.0,False,,100.0,99.0,1.0,100.0,1347,1023,324.0,3870.0,True,False,True,False,18.75,cap_bound
bc6e79809a77,,flagship_corruption,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,2014,1959,55.0,2650.0,True,False,True,False,18.75,cap_bound
bc6e79809a77,,flagship_corruption,not_allowed,14,225.0,False,,100.0,99.0,1.0,100.0,2677,2569,108.0,537.0,True,False,True,False,18.75,cap_bound
bc6e79809a77,,flagship_corruption,not_allowed,15,225.0,False,,100.0,99.0,1.0,100.0,2515,2432,83.0,3140.0,True,False,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,1,56.25,False,,25.0,95.0,0.0,50.0,1289,1076,213.0,906.0,False,True,False,False,4.6875,no_cap
27401a2d7505,,baseline_flagship,not_allowed,2,105.75,False,,47.0,50.0,1.0,100.0,4052,4008,44.0,3654.0,False,True,False,False,8.8125,no_cap
27401a2d7505,,baseline_flagship,not_allowed,3,225.0,False,,100.0,33.0,1.0,100.0,1013,953,60.0,4460.0,False,True,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,4,164.25,False,,73.0,100.0,1.0,100.0,1427,1353,74.0,2967.0,False,True,False,False,13.6875,no_cap
27401a2d7505,,baseline_flagship,not_allowed,5,225.0,False,,100.0,50.0,1.0,100.0,2905,1161,1744.0,3102.0,False,True,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,6,225.0,False,,100.0,99.0,1.0,100.0,6325,5483,842.0,2244.0,False,True,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,7,225.0,False,,100.0,95.0,1.0,100.0,1386,1231,155.0,3033.0,False,True,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,8,225.0,False,,100.0,0.0,1.0,100.0,2010,1969,41.0,7829.0,False,True,True,True,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,9,225.0,False,,100.0,100.0,1.0,100.0,1084,1041,43.0,6696.0,False,True,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,10,225.0,False,,100.0,100.0,1.0,100.0,4068,4006,62.0,1909.0,False,True,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,4918,4857,61.0,2839.0,False,True,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,12,225.0,False,,100.0,95.0,1.0,100.0,6688,1956,4732.0,5586.0,False,True,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,1430,1300,130.0,4114.0,False,True,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,14,225.0,False,,100.0,98.0,1.0,100.0,3153,2712,441.0,7119.0,False,True,True,False,18.75,cap_bound
27401a2d7505,,baseline_flagship,not_allowed,15,225.0,False,,100.0,99.0,1.0,100.0,3823,3666,157.0,4153.0,False,True,True,False,18.75,cap_bound
dcc20bd0317b,,baseline_flagship,not_allowed,1,123.75,False,,55.0,43.0,0.0,50.0,3730,3677,53.0,8190.0,False,True,False,False,10.3125,no_cap
